yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CF1AF	Entry
10628	Q9H3M7
10629	A0A024R5A7
10629	A8K0D4
10629	Q9Y6J9
7982	Q9NRC1
7982	X5DRA0
396447	P24367
7984	Q12774
396442	A0A1I7Q3Z0
396442	P00523
833865	Q9FKR2
10620	Q8IVW6
10621	Q05DB8
10621	Q9H1D9
10622	A0A024RAM1
10622	O15318
10623	A0A024R4C1
10623	Q9BUI4
10625	Q9Y6Y0
10626	B3KP96
10626	O95361
10627	J3QRS3
10627	O14950
10627	P19105
11979	Q64446
145508	Q6ZU80
145508	Q86TS1
54563	Q8BPS7
54563	Q9QY81
11972	P51863
171853	Q95Y46
171853	Q9N4I4
11977	A2AG68
11977	Q64430
54566	Q59GC2
54566	Q9H329
54566	Q9NSG9
54566	Q9NX84
11975	Q3TXT5
11975	Q3TY98
11975	Q9Z1G4
11974	Q9CQD8
175413	A0A146I8Z8
175413	P37165
821584	A0A1I9LS34
821584	Q94JQ4
175416	A0A0K3AR97
175416	A0A0K3AU49
175416	Q8MXV3
175416	Q8MXV4
175416	Q9N5N7
20648	A2AKD7
20648	Q3UVD6
91373	Q3KQV9
20641	P62315
20643	P62305
13199	Q80TS7
118924	Q70Z53
13193	O88809
13193	Q6PGI2
13193	Q9CXL6
13191	D3YX34
13191	E9Q3M3
13191	E9Q586
13191	O08788
13191	Q3TRF1
13191	Q6NZM3
13197	P48316
13197	Q3UMH6
13196	E9QMJ1
13196	H3BKE6
13196	H3BL41
13196	Q3TXY1
13196	Q3UJA5
13196	Q9QWY8
13194	Q3U1J4
827405	Q0WPK0
827406	A0A178UXA5
827406	Q9FT76
838610	Q944A2
653240	Q9BYQ6
3707704	P31037
122553	Q86SZ2
823982	A0A178VGU0
823982	Q9STK4
175536	Q09462
823984	A0A1I9LR81
823984	Q9STK6
830888	F4KGS3
830888	Q9LFU1
830885	Q9LX09
830884	A0A178UMD1
830884	Q0WMT6
826754	Q9LDN1
830886	Q9LX08
255626	Q96A08
830880	A0A178USI4
830880	Q9LX13
826750	A0A178V2Z9
826750	O82595
830882	O04722
2540083	P46595
20399	Q91ZM2
2540086	O42947
2540087	Q96WW3
2540084	P22192
832420	A0A178UJB9
832420	A8MR12
832420	Q9LT08
20393	E9Q1B0
20393	E9Q8C1
20393	Q9WVC6
20392	E9PX46
20392	F6R6P2
20392	F8WGM3
20392	O70258
20392	Q4H437
20392	Q4H438
20392	Q6L8N9
48421	M9PB19
48421	Q9VQK0
20390	P50404
20397	Q8R0X7
252939	B4F7C1
338045	Q32PJ9
7324	A0A024R2K3
7324	B7Z306
7324	P51965
7325	A0A024R2Q2
7325	Q96LR5
7326	P62253
7327	P60604
7320	P63146
7321	A0A024QZJ2
7321	A0A087WW00
7321	P51668
7322	P62837
7323	A0A024RDH2
7323	D6RAH7
7323	P61077
10084	A0A0S2Z4V5
10084	O60828
10085	O43854
10087	A0A024RAJ5
10087	Q9Y5P4
7328	A4D1L5
7328	P62256
7329	A8K503
7329	B0QYN7
7329	P63279
10082	Q9Y625
10083	A0A0S2Z4U9
10083	A0A0S2Z4V1
10083	Q9Y6N9
14791	O35130
14791	Q542P8
820189	A0A1I9LTQ6
820189	Q9SS38
820188	A0A178V9N5
820188	Q9SS37
3354888	A8Y4W5
3354888	P40417
820187	A0A178V7C3
820187	A0A1I9LTH3
820187	Q940M5
820181	Q9SS31
820180	A0A1I9LLG4
820180	F4J2K4
79762	Q9H7X2
68938	Q8VBT9
8225	O43824
191847	O16432
85247	B2GVB1
85247	P05964
59137	Q9I7V4
29578	P04256
29579	Q9Z1X1
178260	G5ECK7
178260	G5ED34
841607	F4IB62
841607	F4IB63
825360	A0A178VHB0
825360	F4IX01
825360	Q9M277
392307	A6H8Z2
29577	Q04666
176855	D0IMZ5
176855	D0IMZ6
176855	D0IMZ7
176855	D0IMZ8
176855	Q9TYW4
176855	U4PB53
176855	U4PB58
176855	U4PBJ9
176855	U4PBK4
176855	U4PEE3
176855	U4PEE8
176855	U4PEF1
176855	U4PM01
176855	U4PM04
176855	U4PM09
176855	U4PR92
176855	U4PR97
176855	U4PRA0
176854	O45105
176854	U4PFF3
395135	A0A140T8H9
395135	Q76I90
395134	Q76I89
176858	Q1XFY9
841529	A0A178W1E6
841529	F4I7Z3
841529	Q9C682
395132	P84023
15904	P41139
15904	Q544D2
15902	P41136
15902	Q545T4
15903	P41133
15903	Q545W1
15900	P23611
15900	Q3UCV9
15900	Q544J7
15901	Q6GTZ3
8624	O95456
8625	A0A024R7M1
8625	A0A024R7P0
8625	O14593
8626	A0A0S2Z4N5
8626	A0A0S2Z4N6
8626	A0A141PNN3
8626	A0A141PNN4
8626	B7Z8X6
8626	C9D7D0
8626	Q9H3D4
3637854	A0A1D8PLM8
3637853	P56553
8621	A0A024RA66
8621	A0A024RA85
8621	Q14004
8621	Q9BVE2
268996	Q62280
268996	Q6P1I1
268996	Q8BJJ6
268996	Q8BKL1
268996	Q8VHA8
8623	B3KM43
8623	O95671
2655260	Q8IB09
399726	Q5T4H9
110809	Q6PDM2
2655267	Q8IAZ0
843882	A0A178W5M9
843882	Q9FWT4
843880	A0A178WCH3
843880	Q9FWT2
728386	A8MUK1
843886	A0A178WFC0
843886	Q94AP3
843885	A0A178W9T8
843885	Q9LQZ2
50717	B7Z8C9
50717	Q5TAQ9
818186	Q9SIH1
818187	A0A178VZU0
818187	Q8VXY0
818183	A0A178VVX3
818183	Q9SIH4
818181	A0A178VSG2
818181	A0A1P8AZR1
818181	Q8GYJ2
126070	Q8IYI8
825237	A0A178VBN1
825237	Q9LZZ7
126074	Q6NVH7
10178782	F9VMG5
818188	A0A178VS26
818188	Q9SIH0
818189	A0A178W3S3
818189	B9DHA6
818189	Q42202
318990	Q8IPA0
318992	Q8IPA1
318996	Q8IPD6
159091	A0A087WU98
159091	B3KQY3
159091	B4DI96
159091	D3DTG4
159091	Q6P187
159091	Q6P4D5
829919	A0A178UYJ6
829919	Q9SZF7
829918	A0A178V2M5
829918	O81108
829918	Q53XI0
37328	Q0E908
178482	A0A0K3AUG5
178482	A5HWB0
178482	H1UBK0
178482	Q9U2U6
54190	O35550
9988	B3KMJ8
9988	D6W5P0
9988	Q9Y222
9989	Q8TF05
9986	A0A024R5B6
9986	Q0P5W4
9986	Q9Y256
9987	A0A024RDF6
9987	A0A087WUK2
9987	O14979
9984	Q96FV9
9985	O95072
9982	Q14512
216877	Q80VY9
829917	A0A178UUR3
829917	A0A1P8B534
829917	A0A2H1ZEQ4
829917	Q2V3B2
178489	A0A0K3AXF6
178489	Q9U2U0
126382	Q86WQ0
11024	O75019
2541029	Q9UUB4
11026	Q8N6C8
11021	Q15286
11020	Q9BW83
11022	B4DJ68
11022	Q9Y2W6
833896	A0A1P8BFP2
833896	Q0WML0
2541022	O43052
2541021	O59718
192302	Q8JIY7
2541027	Q9UUA8
2541026	O74820
2541025	O43035
2541024	O74826
1388	A0A1U9X796
1388	Q6AZW6
1388	Q99941
1389	O60519
1384	P43155
1385	B7Z5C6
1385	P16220
1385	Q53X93
1385	Q5U0J5
1386	A4D7V5
1386	P15336
1387	Q92793
28227	Q9Y5P8
1381	F1T0F7
1381	P29762
1382	P29373
69104	A0A0R4J1H0
69104	A2RTC8
69104	Q3KNM2
282682	P21146
843266	A0A178WBP6
843266	Q94JV1
843265	A0A178WKK9
843265	Q9C546
64352	Q9Z1B2
66889	A2AGL8
66889	Q9D304
16922	O35386
16922	Q3TPC7
3772180	E6PBY4
3772180	F0JAP9
3772180	M9PGK6
3772180	M9PGW6
3772180	M9PHB3
3772180	M9PJB1
3772180	P19339
66880	Q9DBU6
66882	A0A087WQS2
66882	Q9CQC6
66884	Q9DAX9
66887	Q8BK80
66887	Q9DBN5
118490	Q4VC12
55748	Q96KP4
55749	Q8IX12
398457	A0A1L8H3C5
398457	Q6DE08
35287	Q9VIP9
55740	Q8N8S7
55741	Q9BV94
55742	J3KNQ4
55742	Q9NVD7
55743	Q96EP1
398459	A0A1L8EXC8
398459	O93400
55745	A0A024R654
55745	E7EQ45
55745	Q9H0R1
55746	Q8WUM0
821449	A0A178V747
821449	A0A1I9LM10
821449	A6QRA0
821449	Q0WNX9
819143	O22137
56213	Q9R118
56212	P84096
56212	Q3UDZ1
2542640	Q92337
56210	Q920Q2
2542646	Q9UTP3
56216	P61264
56215	B8JJ91
56215	Q52KR6
56215	Q7TSL7
56215	Q80TU6
56215	Q9JIX8
834430	A0A178UMN4
834430	A0A1P8BHA6
834430	Q9S7Z3
834432	A0A178UDP7
834432	A0A1P8BH17
834432	Q9XGR4
110379	Q9D1M0
834434	A0A178U6I2
834434	A0A1P8BGQ9
834434	A8MRG9
834434	F4K8R9
834434	Q9XF19
834435	F4K8S2
834435	P15455
420483	Q5ZLG1
3636810	O42766
834439	A0A1P8BBS4
834439	Q9FFH3
431707	Q68G74
347731	Q86VH5
64900	Q9BQK8
124817	B4DXR6
124817	Q8N815
253714	Q6ZRQ5
833891	Q9FID9
25236	P13265
817727	A0A178VT97
817727	Q9SIN7
25135	Q5U328
161582	A0A0S2Z5Z4
161582	Q8WXU2
25130	G3V632
25130	P50279
25130	Q7TS57
25235	P16310
817721	Q9C5X4
25319	P19132
25319	Q66HI5
10189	E9PB61
10189	Q86V81
25139	P19357
2540186	Q9P6R8
817108	A0A178VLK8
817108	Q9SL96
56994	Q8WUD6
10723081	F4JDS7
651746	A6NCL7
259266	B3KWI2
259266	Q8IZT6
828259	A0A178V2G7
828259	P38420
100689309	G3GYS0
100689309	P70096
842959	A0A178WBP5
842959	A0A1P8ANC4
842959	F4IEU4
842959	P0DH95
842959	P0DH96
259269	Q8K3M6
2541852	O13940
498545	D3Z8M8
498545	P62501
734208	Q1KMU2
2541853	O14094
499497	A0A096MJ09
499497	A0A096MJY4
499497	A0A096MK01
499497	A0A096MK43
499497	A0A096MK88
499497	A0A096MKI4
129531	Q8WV92
260659	Q7KT60
817106	Q8VYD2
2543518	O14186
842216	Q9C652
16341	P60229
16341	Q3UIG0
191021	Q9NEJ9
2543510	Q09907
2543513	Q09116
2543515	Q92371
2543514	O14170
2543517	O42869
191026	Q9N582
814241	Q8IDG8
828254	Q5YDB6
116697	G3V7Z8
4339215	Q6L4V0
52024	Q9D3J5
2541858	O13953
116691	B2GUV0
116691	P97694
116690	D3ZW56
116690	P97685
105732	Q148V8
2541859	O13955
268822	E9PUK2
268822	Q80V03
116698	O08629
9616	Q9UBF6
9617	A0A024RDT1
9617	O75570
53371	Q7Z3B4
9615	A0A024R231
9615	Q9Y2T3
9612	C9J0Q5
9612	C9JE98
9612	C9JFD3
9612	Q9Y618
53376	O88623
9610	A0A0S2Z4T5
9610	A0A0S2Z4U0
9610	Q13671
36959	A1ZAS8
36959	Q9NDR1
36956	Q7K012
36957	Q95RV3
36954	Q7K4W1
36955	A0A0B4KG54
36955	A0A0B4LFH0
36955	Q9V813
36952	Q7KNQ9
36953	A1ZAS3
36953	Q8MQK4
36950	Q7K0W4
36951	Q95083
5047	A0A024R8D8
5047	A6XNE0
5047	B2R4F9
5047	B4E3C0
5047	P09466
25638	P54748
1814	A1A4V4
1814	A8K8E4
1814	E9PCM4
1814	P35462
1814	X5D2G4
1815	A0A0G2JM26
1815	P21917
1816	P21918
443893	A0A1L8HN87
443893	Q6GQD7
1810	Q01658
1810	Q658N3
1811	P40879
1812	P21728
1813	A0A024R3C5
1813	A0A024R3I6
1813	P14416
1819	A8MZF9
1819	P55039
5046	A2RQD9
5046	H7BXT3
5046	P29122
5046	Q59H04
23423	A0A140VKD1
23423	B4E277
23423	F5H4M7
23423	G3V1J9
23423	Q9Y3Q3
192232	Q541V2
192232	Q99KG7
101929876	A0A024RB14
101929876	P62854
190777	K8ESC5
190777	Q9NA30
190775	Q9BKS1
5005	P19652
810186	Q8IK12
810184	Q8IK14
810183	Q8IK15
105782	Q80U72
59010	Q9R112
212032	E9Q3Z4
212032	E9Q8S8
212032	Q3TRM8
68028	Q0VBA4
68028	Q9D7S7
68024	Q6ZWY9
98932	Q9CQ19
443765	A0A1L8HPF7
443765	Q6GR31
850406,850292	P0CY08
850406,850292	P0CY09
850407,850293	P0CY06
850407,850293	P0CY07
850290	P25594
850291	P25593
850296	P25591
850297	P25588
850295	P25379
107508	Q8CGC7
2540451	O43015
850298	P25586
850299	P25585
59015	Q9Z0W3
851522	Q12459
851521	P12945
851520	P06700
851527	Q12361
2540453	Q9UUD2
851525	Q12069
851524	Q12140
851529	Q12093
2540452	Q1MTP1
821446	Q9LJL8
3320	K9JA46
3320	P07900
3320	Q86SX1
3321	O75054
3885925	C6KSV4
3326	A0A024RD80
3326	B4DGL0
3326	P08238
3326	Q6PK50
3329	A0A024R3X4
3329	P10809
92675	Q8TEA8
90362	A0A024R7V5
90362	B3KRT5
90362	Q8TC76
234407	Q8K297
824596	Q8RWC0
171484	A0A024RBW5
171484	Q8IZT9
77097	A2A690
20482	D3Z7C5
20482	Q3TB81
20482	Q60665
2541928	Q9UTD6
2541929	P40236
2541926	Q9UTE0
2541927	P22068
114990	Q6EMK4
2541925	O14198
2541923	O13929
2541921	Q9P7N0
56351	Q9R0Q7
824590	A0A1I9LMI4
824590	A0A1I9LMI6
824590	F4JCU0
842957	Q9ZTC3
299617	Q5XIJ5
850436	P25390
850437	P37262
850434	P25642
3361403	O42666
34086	Q8MQP2
34086	Q9VLU9
34087	B7Z031
34087	M9PCW1
850431	P25365
2542486,3361408	P0CU08
2542486,3361408	P0CU09
34089	A0A1B3Q3M8
34089	Q9VLU6
836706	F4JXK3
836706	Q9FLH0
850438	P17261
850439	P25659
814405	O77327
2543057	Q9P7T7
2543057	S6B6T0
814403	O77326
814402	O77325
814401	O97256
814401	Q689C4
153642	Q6UWY0
2543050	Q9P7E7
814409	O77329
836701	A0A178UTE9
836701	A8MSF1
836701	O49543
812122	Q8IKR2
812123	Q8IKR1
185248	Q20002
185249	Q20000
66144	Q9D1K2
825262	A0A1I9LQY0
825262	Q8RXT8
812129	Q8IKQ6
66141	Q9CQW9
132789	A0A024R9X5
132789	Q8TDQ7
168400	Q86TM3
10794	Q14592
830906	A0A178UJR7
830906	Q1PDX9
10795	A0A075B6T9
10795	F5H1T2
10795	F5H670
10795	F5H7L3
10795	K7EQP6
10795	Q14587
10795	Q2TB61
181957	Q17495
308669	A0A0G2JUC9
308669	D4ACN3
25966	Q9Y426
176152	P34371
816805	A0A1P8B0N4
816805	A0A1P8B0N9
816805	A0A1P8B0Q3
816805	Q1PF17
25962	Q69YN4
816807	A0A178VWP9
816807	Q8S3F1
25960	D3DSW5
25960	Q6YN44
25960	Q96PE1
816808	A0A178VML0
816808	O82399
816808	Q0WUS4
826985	A0A178V012
826985	Q67ZR8
826985	Q8VXX1
836709	A0A178UQM2
836709	Q37001
31104	A0A1Z1CH00
31104	Q9W584
31104	X2JDV3
31105	O76902
31106	P38979
29630	Q6P9V7
31101	O76899
31101	Q2PE37
29635	O35094
31103	O76901
31103	Q9W585
444519	Q6DKE3
495133	Q5XGV2
20090	P62274
31109	O76888
3812	A0A0U1WNF3
3812	P43630
3812	Q8NHI6
3812	Q8NHK6
3813	A0A0G2JN05
3813	O43469
3813	Q14943
3813	Q4KN23
3813	Q99565
3810	A0A0G2JLQ3
3810	Q14953
550436	Q32PV2
3816	A0A1L2BPJ2
3816	A0A1R3UCD2
3816	P06870
23498	P46952
3814	Q15726
3815	A0A024RDA0
3815	A0A0U2N547
3815	P10721
23495	O14836
23495	Q4ACX1
3818	A8K9A9
3818	B4DMX2
3818	E9PBC5
3818	P03952
23491	A0A0C4DFY7
23491	Q6UWW8
23493	Q5TF93
23493	Q9UBP5
23492	A0A024R1M4
23492	A0A024R1Q2
23492	B0QYP2
23492	O95931
23492	Q4PNR6
855527	P40169
34627	Q9VKB8
855525	P40167
855524	P34761
34622	Q9VKC4
855522	Q01722
855521	P40165
34621	Q9VKC5
326108	A0A0B4LHP4
326108	Q23982
326109	Q9I7L9
72475	Q3U5B9
72475	Q9D032
855529	P08004
34629	P06601
171482	Q8IZU1
838912	O23120
11169	O75717
171435	Q9R0Z7
2540391	P87307
187070	O17109
50055	Q9VD48
114896	Q920A7
55262	B3KNS5
55262	Q8WVR3
55260	B4DMT0
55260	B4DPF8
55260	Q96AN5
32668	Q9VXA9
55266	A0A024RBA1
55266	Q96HH6
32664	Q9VXB3
32664	X2JKS9
55269	A0A024RDP4
55269	Q8WXF1
55268	F6RJU0
55268	Q86YB7
32660	Q9XZ14
32660	X2JFT2
32661	P12080
32662	Q9VXB5
32663	Q9VXB4
6169	A0A024R8P8
6169	P63173
6168	P61513
182739	Q965M5
6161	A0A024R2G7
6161	P62910
6160	P62899
154743	Q1RMZ1
6165	P18077
6164	A0A024RDH8
6164	P49207
6167	P61927
6166	Q969Q0
344387	Q5MAI5
842466	Q6NPS1
24617	P20961
24612	P08523
180398	Q86MH8
180398	Q86MI0
1466459	Q8TGT9
180397	P18835
180393	Q21693
181043	G5EDF7
181041	Q94316
38990	Q9VSN3
12334	O08529
38993	A8E775
38993	P19107
38994	Q9VSN7
38995	P14003
816119	Q8S8C7
38997	Q9VSP0
38998	P07184
38999	P07185
208146	B9EKJ4
208146	Q3TUF7
54811	A0A024R7A3
54811	B4DMG0
54811	B4DZP9
54811	B4E2P7
54811	K7EIE6
54811	Q6V9R5
22722	A2AQR4
816110	Q9XIH6
31816	C7LAH9
31816	M9NG50
31816	M9PHG2
31816	P46150
31817	Q9W3B3
5121	P48539
31815	M9PE29
31815	Q9W3B8
31813	M9PJE4
31813	Q9V472
31810	Q9W3C2
31811	H0RNM5
31811	Q9W3C1
31811	X2JD07
12330	P35564
12330	Q5SUC3
8529	P78329
31818	Q9W3B2
54816	H0YL38
54816	Q6N043
853271	P46995
6132	P62917
853273	P08525
853272	P08524
853275	P06244
853274	P38970
853277	P46997
855687	P53959
853279	P46998
33174	M9PDQ9
33174	Q9VPK3
230872	Q8CJ40
5122	P29120
75646	A0A2I3BPY7
75646	Q9EP71
55343	B3KQH0
55343	Q96A29
854728	Q7LHG5
854726	P40506
6136	P30050
854724	P40504
854725	P40505
854722	P40502
6137	A8K4C8
6137	P26373
1466437	P0C1Z1
2542363	Q9US25
2539669	Q10197
2542365	Q09684
6134	A0A087WV22
6134	P27635
6134	X5D2T3
2542367	Q9US26
2542366	Q9UR39
2542369	Q9P7H0
2539663	O94616
2539660	O42894
855681	P53956
2539666	O42917
2539667	O60070
2539665	O94731
100037112	A2BD76
4519	P00156
4519	Q0ZFD6
856388	P38754
856389	P38755
856386	P38703
856387	P38753
856384	P32902
856382	Q03497
856383	P38751
856380	P0C2J7
4515	P56278
85280	Q9BYQ2
12857	A2RSV8
12857	P19783
20219	P12246
20219	Q4JFI8
362715	P84060
827893	A0A1P8B8X4
827893	A0A2H1ZEN4
827893	Q8S9L6
1466419	Q3E825
64896	P41777
5207	I1Z9G4
5207	P16118
231830	E9PZD2
231830	Q3TN34
5283	H0YLY9
5283	Q14442
827891	A0A178USE7
827891	A0A1P8B5P5
827891	O81906
1466435	Q3E818
5284	P01833
5287	A2RUF7
5287	O00750
5287	Q4LE65
5286	B4DG55
5286	L7RRS0
5286	O00443
172358	H2KZG6
172358	Q8IAB6
116872	Q6P3F8
116872	Q9D695
172355	H2KZG7
172355	H2KZG8
172355	Q95X65
172350	O44548
10943	Q8N5Y2
3641735	P53697
172353	O44552
853495	P47107
853494	P40985
853497	P37020
10942	Q9Y6M0
853491	Q02772
853490	P47104
853492	P40352
853499	P46673
853498	P47108
42951	Q9VC39
820349	A0A178VJE6
820349	Q9SF22
820348	A0A178V8H2
820348	Q9SF23
42954	Q9VC36
42957	Q9XYZ6
42956	A0A0B4KGZ8
42956	Q9VC35
820343	A0A178VAG3
820343	Q9ZPI1
11162	B4DG76
11162	P53370
820341	A0A178V894
820341	Q9SRM8
820347	A0A1I9LPN3
820347	Q56XW9
820345	A0A178VII7
820345	Q9ZRE2
84629	A3KMH2
84629	O15417
84628	Q96CW9
1466433	Q3E789
84620	Q96JF0
84622	Q6ZNC6
84622	Q96JF6
9478	Q9NZU7
84627	H3BS19
421534	A0A1L1RPH2
421534	P68139
10242	B5BNW5
10242	B7Z513
10242	Q9Y691
83937	Q9H2L5
83930	A0A024RA89
83930	C9JKL2
83930	O95772
83931	Q8N2I9
855899	Q08957
855898	P06245
855897	P29295
855895	Q08959
855894	Q08960
855893	Q08961
855892	P38991
855891	P38688
855890	Q08962
836740	A0A1P8BET0
836740	Q9FKX4
836743	A0A178UU72
836743	A0A1P8BG72
836743	Q67ZW1
836745	A0A1P8B9K3
836745	Q9MBA3
1466432	Q3E7Z7
836748	F4JZ38
836748	Q9M622
108857	E9PUR0
108857	Q5BJ28
108857	Q8BXZ6
108857	Q8C103
39712	Q9VUT3
39717	D5A7L2
39717	Q24139
10247	A0A024R9H2
10247	P52758
361202	Q5XIG5
10244	A0A024R8A0
10244	A0A0S2Z4Z1
10244	A0A0S2Z4Z5
10244	Q7Z6M1
9473	Q5TEJ8
66566	Q8C373
66566	Q9CQA9
23022	B2RTX2
23022	Q8WX93
29087	A0A024R3M1
29087	Q9P016
854186	Q12314
1466431	Q3E829
12937	Q91Y14
41798	Q9VFF3
180848	Q27GU0
180848	Q9XYD3
9476	O96009
41795	Q9VFF6
33283	M9PBM3
33283	Q9VPW2
7045	A0A0S2Z4Q2
7045	Q15582
266632	Q8R4K2
7047	P49221
7046	B4DXN7
7046	B4DY26
7046	P36897
7046	Q5T7S2
7041	A0A024QZE7
7041	O43294
7040	P01137
7043	A5YM40
7043	B3KVH9
7043	P10600
7042	P61812
7042	Q59EG9
854182	P32606
16478	P15066
7049	A0A0A8KWK3
7049	Q03167
7048	A3QNQ0
7048	D2JYI1
7048	P37173
854183	Q02805
297893	Q4QQW4
1466430	Q8TGV0
174218	Q18932
180801	A0A131MBA1
180801	A0A131MBC1
180801	A0A131MBW5
180801	A0A131MD77
180801	Q19955
37707	Q7KK51
37707	Q8MLR7
37707	Q9W1Q6
180809	Q20026
27087	Q9P2W7
37748	Q24239
37749	Q9W1L2
33288	Q9VPW8
37744	A0A0B4KEY5
37744	P82147
37746	A0A0B4LG96
37746	Q9W1L5
37741	E1JGU6
37741	Q6NNF2
37741	Q8MLR1
37742	Q9W1L8
37743	A0A0B4KF40
37743	B7YZP4
37743	Q9W1L7
360023	Q5SVQ8
283248	Q8IZ40
127281	A0A0A0MRV4
127281	A0A0A0MT35
127281	J3KPF5
127281	Q8TBF2
284217	P25391
6240924	B3H4P1
223921	P58742
223921	Q8BU75
14695	Q54AE3
14695	Q61011
14694	P68040
14697	P62881
14697	Q3UG14
812169	Q8IKL7
361999	Q5XIE0
14693	P62880
14693	Q3U9V4
41427	Q7KSP6
41427	Q9VGH9
11009	Q13007
829510	A0A178UVE7
829510	Q93ZN9
822252	A0A178V5K7
822252	Q9LIM8
310615	B4F7E3
310615	Q3LRZ1
829282	A0A178V6A8
829282	A0A1P8B8D0
829282	Q9SV15
829285	O81126
829284	A0A1P8B863
829284	A0A1P8B864
829284	A0A1P8B866
829284	A0A1P8B868
829284	A0A1P8B875
829284	F4JSP7
829287	A0A178UUW5
829287	F4JSQ2
829287	Q94B65
829286	A0A178UYZ0
829286	Q9SB75
829286	W8PV45
223227	Q811W0
822259	A0A178VMN2
822259	C0SVC9
822259	Q41963
822258	Q27GK5
822258	Q6ID88
208198	E9PUS2
208198	Q7TNF6
374768	Q8N4L4
40449	Q9VNW1
40448	Q9XZ11
856814	P40054
856815	P40055
856812	P40052
856813	P40053
856810	P40050
856811	P40051
811332	Q8I5C9
40443	Q9VNW6
811331	Q8I5D0
40444	M9PFZ6
40444	P02574
856818	P40058
856819	P00927
100002737	B9VEN0
14527	Q3UN81
14527	Q61606
14528	Q05915
14528	Q3U7P6
844049	A0A178WC33
844049	Q8W4A7
844049	W8Q752
829518	A0A178USV6
829518	A0A178UU32
829518	A0A1P8B8N8
829518	F4JJT9
207728	A0A1B0GRJ9
207728	Q3TYK5
207728	Q3TYU3
207728	Q5PR72
207728	Q922S4
38141	Q8IRH8
38141	Q9W0I2
76524	Q3U466
38147	Q9W0H6
38146	M9PBH7
38146	P40792
398295	Q8QGV6
38144	Q9W0H9
38149	Q7K0X3
38148	Q961B3
38148	X2JCB6
84077	A0A024R2I4
84077	Q8ND61
407821	Q5SSZ7
407823	A2AUY4
819651	B3H6U2
819651	F4J622
819651	Q9CAV6
819653	Q9CAV7
819652	A0A178VB55
819652	A0A1I9LMY7
819652	Q9SS17
819654	Q9S6Z7
11344	Q6IBS0
11345	P60520
11346	Q8N3V7
11340	Q96B26
828881	A0A178UVU5
828881	P31170
11342	O43567
43238	Q9VBA2
174960	Q9XV46
43235	Q9VBA5
174962	O45901
43233	Q9VBA6
174964	O45904
174964	P36573
43231	A4V3G9
43231	A4V3H1
43231	Q02926
43231	Q59DT6
43230	O97365
823706	A0A178VFQ7
823706	Q0WVS7
823706	Q39023
823704	F4J6P6
823704	Q9M1E5
5708	Q13200
5709	O43242
823700	Q9M1E9
19116	G3UVW6
19116	Q08501
19116	Q3TNP6
19116	Q8C5N1
5704	A8K2M0
5704	P43686
5705	A0A140VJS3
5705	P62195
5706	A0A087X2I1
5706	P62333
5707	Q99460
5700	P62191
5700	Q53XL8
5701	A0A140VK70
5701	B7Z571
5701	P35998
5702	A0A140VK42
5702	P17980
245007	Q3LR78
835329	Q9FGR1
835328	Q9FYR6
838538	Q8LEZ4
838538	Q940Z1
245000	A0A1L1SSL9
245000	E9QPK4
835323	Q9FEF8
364382	D4A0E8
69719	B2RQC6
69719	G3UWN2
320678	Q8BXL9
811908	Q8ILB9
60314	Q86UA3
60313	Q9HC44
60312	Q6ZRV0
60312	Q8N556
69714	Q3U1J1
376132	Q5BKY1
364823	D3ZYQ7
235106	Q8BG33
834980	A0A1P8BE75
834980	Q945P2
192204	Q8R3Z7
834983	A0A178UMS2
834983	G0XQD4
834983	Q9FJ17
69716	Q3UA06
830299	A0A178U6S6
830299	Q9FYE1
81647	Q00969
830290	A0A178UPS1
830290	F4KI56
69710	E9PUB0
69710	Q4LDD4
830292	A0A178UNU3
830292	Q9ZNZ7
830293	A0A1P8BBW3
830293	A0A2H1ZE47
830294	A0A142FJX3
830294	A0A178UJ41
830294	Q9FYE5
830295	Q9FYE4
2241	P16591
2241	Q6PEJ9
2241	W0S0X4
2241	W0S1B5
855763	P53729
811901	Q8ILC5
81643	O35567
283933	Q8N446
43493	H5V8C6
43493	Q07093
821288	Q8L7C2
43491	Q9VAJ1
43490	Q9VAJ2
43496	Q9VAI7
43495	Q9VAI8
43494	A0A0B4KI20
43494	Q9VAI9
821281	A0A178V8F2
821281	Q8L7U0
811905	A0A144A1Y0
811905	P62203
43499	O76454
2948	A0A140VKE3
2948	Q03013
842004	F4I1T9
827027	O23254
2538959	Q09170
24192	P07943
842001	A0A1P8AMQ6
842001	F4I1T5
842001	Q5XF13
842002	F4I1T7
24338	P09759
2538953	O74496
2538952	O74846
2538951	P50526
2538957	O74409
842009	Q9LG05
16589	D3YUF5
16589	P97343
2538954	O94505
12696	P60824
12695	A2ADL9
12695	Q63ZW7
2944	P09488
2944	X5D932
2944	X5DR03
173601	O17244
21341	Q6PDZ2
835589	A0A178UBQ1
835589	Q9FFT2
42549	P09208
835587	Q9FFT4
42547	A0A0B4KHK6
42547	P22807
42544	Q7KS72
42545	E1JIS1
42545	E1JIS2
42545	Q0KI33
42545	Q59DV6
42545	Q9VD98
835583	F4K1W7
835583	Q93V36
42543	Q9VDA0
42540	Q9VDA3
46040	Q9VMS1
177734	H2L280
177734	P34691
177736	G5EC64
177736	G5EDM4
177736	G5EE55
177736	G5EFP7
177736	I2HAG6
177736	I2HAI6
177736	Q27GP2
177736	X5LQ26
