yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CF65D	Entry
39405	Q9VTW3
39404	Q9VTW2
39406	M9PCA3
39406	Q9VTW5
39408	Q9VTW6
822172	Q94K74
822173	Q9LRZ6
837122	A0A178WGQ2
837122	Q8LDW8
835217	A0A178UMB5
835217	Q9FGN0
31671	Q9W3R3
78943	Q9EQY0
4347672	Q652K1
171586	J3KSP1
171586	J3KTE1
171586	Q8WU67
31679	Q9W3Q4
171580	Q8VDP3
14127	P20491
112770	A0A087WV34
112770	A0A087X0W3
112770	Q8WWB7
23476	A0A024R7H8
23476	O60885
54544	Q9UGL9
115207	A0A140VJM4
115207	Q96CX2
115201	B4DEA4
115201	Q8WYN0
34119	P05205
339416	Q5TZF3
34114	M9PCI5
34114	Q9VLS1
34115	Q9VLS0
34116	Q9VLR9
34117	Q9VLR8
34110	Q9VLS5
34111	Q9VLS4
34112	A0A0S0WGQ9
34112	E1JHB4
34112	M9MRE5
34112	M9MSG8
34112	M9PB69
34112	M9PCC7
34112	M9PCW8
34112	M9PF50
34112	Q0E8L0
34112	Q8IPG4
34112	Q9VLS3
176782	Q9XU06
32905	Q9VWL0
14121	Q9QXD6
403398	Q9YGP9
331623	Q6PAL0
224619	F8WJF7
224619	Q8C2K8
856468	P38794
856467	P38793
856466	P38792
856465	P38791
856464	P38790
856463	P38789
856462	P38712
856461	P38788
856460	P38787
3092	B4DK46
3092	O00291
3093	B3KSH4
3093	B4DIZ2
3093	P61086
3090	A0PJI1
3090	Q14526
3091	D0VY79
3091	Q16665
3096	P15822
3097	P31629
3094	D6RD60
3094	P49773
3098	A0A024QZK7
3098	A8K7J7
3098	B3KXY9
3098	P19367
3098	P78542
3098	Q59FD4
3099	P52789
815422	O80792
812431	Q8I1X7
84892	A0A024R2P4
84892	Q8NAT1
374618	A0A0S2Z669
374618	Q8N6V9
2539291	O74920
2539290	P21565
84896	Q8NBU5
84897	A0A024R3K3
84897	Q3YBR2
84894	Q96FE5
2539294	O94416
816997	A0A178VRA0
816997	A0A1P8B1L6
816997	Q9SJA4
813744	Q8IES7
40701	Q9VNG6
816994	Q53YK5
816994	Q9SJA7
816993	Q0WTF3
816993	Q9SJA8
813740	Q8IDW1
816991	Q945P6
816990	Q8LAW2
4101	A0A024RC17
4101	P43356
4101	Q6P448
4100	P43355
4103	A0A024RC12
4103	P43358
31095	Q9W592
4105	P43360
31093	D4G7C5
31093	E1JJC5
31093	Q9W594
31090	M9PG81
31090	M9PGM0
31090	O76878
4109	B2RAE8
4109	P43363
4108	P43362
31098	Q9W589
56656	Q9NQN1
2542204	P40383
2542205	Q9Y827
838120	A0A178WDN7
838120	P92935
106585	G5E893
106585	Q05CM6
106585	Q80TP9
106582	Q8VC65
838127	A0A178WNJ4
838127	Q38819
838125	Q39103
380702	Q3UH99
838128	A0A178W867
838128	D3K0C2
838128	P33078
812996	Q8I3S7
56659	Q9HB14
72349	Q9D7X3
839293	A0A1P8AR50
839293	F4HS98
839293	F4HS99
177329	O44191
177329	V6CIR8
839297	A0A178W9F8
839297	Q9LMM0
34457	Q9VKT2
839295	A0A178W5T1
839295	Q9SRY5
839299	A0A178W583
839299	Q9LPC4
177321	Q20303
180722	Q17768
361474	Q80VL0
17341	Q9QYC3
812290	Q8IK98
825338	A0A178VJV9
825338	P38557
120939	Q4KMG9
825331	A0A178V7U9
825331	Q9ZRP7
825330	A0A1I9LRB9
825330	Q84WU4
825332	A0A178VER1
825332	A0A1I9LRL3
825332	A0A1I9LRL4
825332	Q9M310
825335	A0A178VJU4
825335	Q9SP08
825336	A0A178VFH2
825336	Q9M374
241627	A6PWY4
175470	Q09638
175472	Q17967
832179	A0A178UAL4
832179	F4K5K0
832179	F4K5K1
832179	Q940X7
179150	P90961
832173	A0A178UN04
832173	A0A1P8BEQ5
832173	A0A1P8BEU7
832173	Q5XEM9
832172	Q8LFQ6
832171	A0A1P8BCY2
832171	F4K5J1
832170	C0LGT6
832174	A0A178UB23
832174	Q8RXP6
130617	A0A024R435
130617	A0A087X0D9
130617	Q8WV99
842809	F4I8B9
128821	A0A140VJH1
128821	Q9H4G1
128822	Q5W186
855475	P53853
855474	P53852
855477	P32911
855476	P53854
855471	P12753
855470	P53617
855473	Q01080
855472	P53583
4616	K7EPQ8
4616	O75293
855479	P53855
855478	P33338
427468	F1NYH1
427468	Q5F3H0
828580	A0A178UYB3
828580	Q5HZ35
828580	Q9C5M8
821521	Q9LT25
821523	A0A1I9LN90
821523	B9DHF5
821523	Q9LT23
821524	A0A178VAM4
821524	F4JCE9
821524	Q9LT22
828468	A0A178V4S8
828468	Q9SUQ9
821527	Q8GWB1
853149	P39676
853148	P17442
853147	P50086
853146	P50085
853145	P50084
853144	P32566
853142	P50076
853140	P50082
300744	Q6AY24
42269	A0A0B4K686
42269	A0A0B4K6C8
42269	A0A0B4K760
42269	Q9VE20
42268	A0A0B4KHD3
42268	Q7KSC4
42267	Q8IN74
42267	Q9VE23
185851	Q20470
42265	B5RIU6
42265	Q8T390
42261	P08099
42261	S5M1F0
42260	Q9VE30
6039	Q6IB39
6039	Q93091
6038	P34096
6038	Q53XB4
6037	P12724
6036	P10153
6036	W0UV60
6035	P07998
6035	W0UV93
10062	B4DXU5
10062	B5MBY7
10062	F1D8N1
10062	Q13133
10063	Q14061
10060	A0A024RAV7
10060	O60706
10061	A0A090N7X1
10061	A0A090N7Y2
10061	Q9UG63
10066	A0A140VK92
10066	A8K769
10066	O15127
10067	O14828
10068	A0A024R5G2
10068	A0A024R5I1
10068	A0A024R5M7
10068	G3V1C5
10068	O95998
10069	P57060
320267	A2AJ72
320267	Q3TIX6
320267	Q8BYI4
7388	P07919
7388	Q567R0
7389	P06132
836212	A0A178UM96
836212	A8MRX9
836212	Q38876
836213	A0A178UFZ7
836213	A0A1P8BCB5
836213	Q94KT8
7380	O75631
7381	P14927
7386	P47985
836217	A0A178U8V9
836217	Q9FME4
7384	P31930
7385	P22695
140618	F1QUT4
140618	Q6NYI3
176749	O45934
176749	Q86DA0
173518	Q95XZ0
176743	O16000
176742	O45577
176740	O45574
176740	Q95ZS5
173512	H2KYR1
173512	Q8MNX8
1990	Q9UNI1
176275	P34213
44291	B7Z0E0
44291	Q7KUB0
44291	Q7KUB1
44291	Q8IQA7
44291	Q9VSI6
827205	O23392
827204	Q8L7H7
843477	A0A1P8AMQ4
843477	F4I8I0
44297	A2RVG6
44297	M9PCH6
44297	Q29R16
44297	Q9VUH1
823951	A0A178V6P7
823951	Q944G5
305506	Q3KRD8
42843	Q8MRS5
42843	Q95R71
42843	Q9VCE7
42842	Q8IMX8
42841	O76742
42840	A0A0B4KHR3
42840	A8JR97
42840	Q86PB2
42840	Q9VCE9
42846	A0A0B4LHJ5
42846	A0A126GV10
42846	A0A126GV13
42846	Q8I0P1
42845	A0A0B4J3Z9
42845	A0A0B4KGW0
42845	Q8IMX7
42844	Q9VCE6
2655170	Q8IBH7
42849	Q9VCE0
42848	Q8IMX4
42848	Q9VCE3
2655175	Q8IBG5
398412	Q8AXK5
2655176	Q8I6Z2
84337	A0A024R7E8
84337	K7EPC8
84337	P60002
823963	Q9SU71
84335	A0A024QZF6
84335	Q96B36
84334	Q96IL0
170961	Q8TF21
84332	A0A0A0MRQ7
84332	Q96IM9
84331	Q9BUT9
84330	Q96IQ9
155459	A0A288CG30
155459	P69720
155459	P69721
155459	P69722
155459	P69723
155459	Q77YG0
2539738	Q09130
4485	G3XAK1
4485	P26927
4485	Q53GN8
4486	B4E058
4486	G9JXB8
4486	Q04912
4487	P28360
203427	Q8WUT9
4481	P21757
4482	Q9UJ68
315608	Q6P7A2
315608	Q7TP51
2539730	Q9USX8
2539731	O94342
2539733	O14327
4488	D6RIS4
4488	P35548
4489	P04731
2539736	Q09751
2539737	O42913
2541733	Q10171
2541732	Q10301
2541731	Q92356
2541730	Q10304
2541737	O94438
381319	Q9D275
2541735	O14261
2655284	Q8IAW2
79038	Q9BQ24
2541739	Q09810
2541738	P78929
309147	Q5XI42
291078	Q5RKH1
64013	Q63737
10686	Q9Y5I7
821915	A0A178VL59
821915	A0A1I9LQM5
821915	Q9LW62
246274	O88407
5319	P04054
5318	Q99959
20878	P97477
20878	Q3TEY6
246273	Q9WTQ6
5313	P30613
5311	Q13563
5311	Q9UEU6
5310	P98161
5317	A0A024R952
5317	Q13835
5316	B4DGV5
5316	E7EPN6
5316	P55347
5316	Q6PKH2
5316	Q96I87
5315	A0A024R5Z9
5315	B4DNK4
5315	P14618
5315	V9HWB8
5314	P08F94
179779	Q9XUP3
67474	Q9ERB0
70472	G3X963
70472	Q6IQY4
70472	Q8CDM1
832297	A0A178UJ92
832297	Q9FMR5
175210	H2KY86
175210	Q65XX0
179770	C7FZU3
179770	C7FZU4
179770	Q93791
179775	Q9XUP8
175217	P49594
2541089	O94513
2541088	O94529
779134	Q6DFG1
178421	B9WRU1
178421	F5GUI4
178421	F5GUI5
178421	Q9U2H8
2541087	O94514
178423	Q9NAP0
2541081	Q9C0W8
178425	Q9NA40
178426	Q9NA39
832293	A0A178UK47
832293	Q9FMR9
17874	P22366
17874	Q3U7M4
17876	A2ATP5
17876	A7UQY4
17876	Q8C854
17877	A2RSK4
17877	P24699
10826	Q96IV6
69028	Q8VDV8
17872	B2RRL7
17872	P17564
17873	P22339
11083	Q9BTC0
11082	Q9NQ30
11081	O60938
11080	B4DNN2
11080	Q9UDY4
843474	Q9FVV9
17879	Q5SX40
11085	Q8TBZ7
11085	Q9UKF2
8674077	A0A0S0X2W5
8674077	D2A6L8
394249	Q7T3E6
185623	Q20275
440533	Q9UQ74
55102	Q96BY7
29844	A0A024R4Q5
29844	P0C1Z6
83642	Q9BVL4
29841	Q9NZI5
83640	Q9BTL3
29843	Q6N001
29843	Q7Z3G1
29843	Q9P0U3
36376	Q7K264
83648	Q96KS9
118471	A6XND8
118471	Q96NZ9
834109	Q8GY79
118472	Q8NB15
126638	Q6XPR3
66827	Q91Z38
126637	Q5QJ38
834103	Q9FLM8
66822	A0A1B0GRC8
66822	Q3UYF5
66822	Q9D2Y6
25576	P68511
831887	Q8VZA1
831884	Q945K7
831885	A0A178UAB1
831885	Q8LEW6
831882	A0A1P8BAP0
831882	Q9LZG0
318977	Q8IP62
820161	A0A178VLV1
820161	F4J2I3
820161	Q700D8
831889	Q9S814
100770326	G3H445
420519	F1NJ08
842885	A0A178WKU7
842885	Q9SHY1
432442	O55074
432442	Q7TN79
842880	A0A178WH82
842880	Q8LD98
826942	A0A178UYX7
826942	F4JSA6
826942	Q93ZA0
266646	Q20375
266645	Q8R519
842888	Q9SHX9
16691	P11679
425416	P67883
259571	Q20305
812328	Q8IK60
12578	P51480
12578	Q64364
12572	Q03147
12572	Q3THG5
12571	Q0VBK8
12571	Q64261
12576	P46414
12577	P49919
12577	Q791X1
12575	P39689
12575	Q564P6
50912	P56960
50913	Q542S0
50913	Q9EQW6
843282	A0A178W8K0
843282	O49255
7409	A0A0A0MR07
7409	B2R8B5
7409	P15498
7409	Q96D37
7408	A0A024R0V4
7408	P50552
50914	Q3UN59
50914	Q9JKN5
50915	A2ASX2
50915	Q9JLM9
7405	Q9P2Y5
7404	A0A087X0Y2
7404	A0A087X248
7404	A0A087X2I9
7404	A0A096LPD8
7404	E1NZ93
7404	E1U198
7404	E1U1M3
7404	E1U1M9
7404	F4MH27
7404	F4MH29
7404	F4MH30
7404	F4MH31
7404	F4MH32
7404	F4MH35
7404	F4MH36
7404	F4MH40
7404	F4MH46
7404	F4MH47
7404	F4MH50
7404	F4MH51
7404	F4MH58
7404	F4MH60
7404	F4MH62
7404	F4MH91
7404	F4MH92
7404	F5GWV3
7404	F5H3N7
7404	F5H8B4
7404	O14607
7407	A0A024RCN6
7407	P26640
3647559	A0A1D8PPT0
7403	B4E0L8
7403	B7ZKN1
7403	B7ZKN5
7403	B7ZKN6
7403	E1U0S6
7403	O15550
7403	Q59HG3
7403	Q86TD1
7402	P46939
7402	Q5T097
7402	Q6LBS5
19082	O54950
19082	Q3TWR3
117056	B0BMY8
117056	P84245
19085	P12849
19085	Q3TY04
19084	Q3TYK4
19084	Q9DBC7
19089	O08795
19089	Q3U518
19088	P31324
641700	Q19T08
161253	Q8IYK8
255919	B8YCP3
255919	Q8N9A8
397924	P12965
397925	A0A1L8ESU8
397925	Q91820
397927	A0A1L8HXD2
397927	Q91821
69131	Q14AX6
829317	A0A178UW99
829317	Q93ZC6
829315	A0A178UZG7
829315	C0Z2V3
829315	Q9SZ53
327799	A0A0A0MQB2
327799	Q8C2S0
397928	Q2NLA7
100137718	P52297
6902	E5RIX8
6902	O75347
6902	Q6FGD7
833655	A0A1P8BCV2
833655	B9DGD6
12236	Q3UZD6
12236	Q9Z1S0
833656	Q9FIW4
348793	C9JBE7
348793	C9JJZ8
348793	Q7Z5U6
835761	Q9FE63
155435	Q96EV2
835766	A0A1R7T3B5
835766	P54969
835766	Q67YZ8
835764	Q9C5J7
835769	Q9SW96
816946	F4INQ5
816946	O24600
158234	B7Z9F7
158234	Q6PF06
2330	A0A024QYY6
2330	P49326
2331	A0A024R971
2331	B3KS64
2331	Q06828
2331	Q12833
2332	Q06787
13626	Q921E6
843421	Q941R6
2335	B7ZLE5
2335	P02751
2335	Q6MZF4
2335	Q6MZM7
2335	Q6N084
2335	Q9UQS6
192192	Q6P7W2
192193	Q925U4
2339	P49354
13629	P58252
225689	Q8TD08
396248	F1NZ30
396248	P05122
180601	P17330
201456	A0A024R389
201456	Q8NCQ5
446792	Q6AZJ7
116969	Q96L15
815283	F4IK90
815283	Q9ZV78
379837	A0A1L8GM44
379837	Q8AVU8
7354473	B7Z0L8
124808	Q96MW1
56816	Q9JK66
59117	Q9QZ81
56813	P25961
416882	F1NRM8
416882	P81628
43673	A0A0B4KHX3
43673	O76324
43672	Q9VA18
2488	A0A0F7RQE8
2488	P01225
43670	A0A0B4K6N5
43670	A0A0B4K6V6
43670	P48456
2487	D9ZGF6
2487	Q92765
679739	D3ZCZ9
2483	Q14331
43679	Q9VA12
167153	D6RAF2
167153	Q6PIY7
57148	Q6MZJ2
57148	Q86X10
70598	Q059P4
830302	F4JW69
830302	P45725
573110	Q804D1
63953	Q9ESS0
32311	Q9VYB9
57142	Q9NQC3
57143	Q86TW2
57144	B0AZM9
57144	Q9P286
63959	Q3TCZ2
63959	Q9JIM1
57146	I3L288
57146	I3NI23
57146	Q96B96
852039	Q04067
64077	Q5T1Z0
64077	Q9H008
52668	E9Q1C5
52668	Q70LM9
52668	Q70LN0
52668	Q8C6G0
52668	Q9D1E1
107656	Q6RHW0
64072	A0A087WYR8
64072	A5D6V9
64072	Q6P152
64072	Q8N5B3
64072	Q9H251
830401	A0A178U840
830401	Q9FHK4
852035	Q04053
218693	D3Z3J6
218693	F6Y616
218693	Q8VE62
116092	Q9H147
298203	Q4FZT0
9562	Q9UNW1
328971	E0CXN2
328971	Q8CAC8
116843	Q6NT16
12293	O08532
12293	Q14BH8
177566	Q18409
2543155	Q09903
235542	B2RXC8
235542	G3X9E8
235542	Q3V1Y6
235542	Q8BXX8
220988	B4DDB6
220988	P51991
812854	Q8I416
475143	E2RBE8
116840	Q8N137
218333	E9Q286
171379	G3V790
352910	H9GYU5
352910	Q804S5
20501	P53986
20501	Q544N9
9166	A0A024R9E0
9166	O00559
821587	Q9LTQ0
824270	Q9SD40
178208	Q9U3B7
148789	Q8NCR0
116841	A0A087X0B7
116841	Q5SQN1
446538	Q6AZT6
64065	Q96FX8
830402	Q9ASX5
42106	A0A0B4KGC5
42106	Q8IN96
42106	Q9VEJ3
851819	Q04947
42105	Q9VEJ4
42103	A8JR35
42103	Q6IDE9
42103	Q7KSE9
42103	Q9VEJ5
42100	Q9VEJ9
851813	P11978
851812	P07170
851811	P04911
851810	P02293
851817	Q04935
171818	G8JYB2
171818	H2L011
171818	H2L012
171818	Q8T3U1
851815	Q04934
851814	P39081
16969	O88939
269003	A0A0R4J060
269003	Q8BIH0
3355144	A0A0B4KED0
3355144	Q9W5N2
3355145	A0A0B4LFP2
3355145	Q9W5T4
3355143	Q7PLI0
850498	P43557
850499	P07283
10541	Q92688
10540	A8K8J9
10540	B3KTX4
10540	Q13561
10540	V9HW58
3669	Q96AZ6
10542	A0A0C4DGV4
10542	O43504
850490	P43549
850491	P43550
850492	P43551
850493	P43552
10549	Q13162
10549	V9HW63
850495	P43554
850496	P43555
850497	P43556
168391	Q7Z4T8
842508	Q6DBE5
29300	P46153
29304	P62755
176260	P30634
8816	Q8TBB7
8816	Q96JK2
54622	Q9NXU5
176263	P30651
8813	A0A0S2Z4Y5
8813	O60762
8813	Q5QPK2
8812	A0A024R6K1
8812	O75909
112574	Q96RF0
54627	Q9P2G4
176268	P30642
54629	Q8NBR6
840240	A0A178W7J3
840240	A0A178W8E2
840240	A0A1P8AVY6
840240	Q67YS0
840240	Q94BU4
10584	A0A024R9J3
10584	Q9Y6Z7
8819	O75446
8818	O94777
179431	Q17417
116844	P02750
116844	Q68CK4
835286	A0A178UH15
835286	Q9FJ82
179436	Q17426
179437	Q17427
30877	Q8CI11
179439	E1B6S3
179439	G5EBZ2
179439	G5EEX3
179439	G5EF34
34354	Q9VL28
34355	Q9VL27
34352	P32100
34352	X2J5G6
440822	B4DYF7
440822	Q7Z3Z3
34350	A0A1W5PZ45
34351	Q9VL31
15387	B2M1R6
15387	P61979
15387	Q3U9Q3
15387	Q5FWJ5
6491	A0A0A0MR87
6491	B7ZLW5
6491	E9PSF2
6491	Q15468
6491	Q7Z626
15381	Q9Z204
816235	Q38872
187769	Q21901
15382	P49312
15382	Q5EBP8
338707	Q76KP1
114932	A0A075DDR2
114932	Q96HT8
838813	F4HZT2
2542863	Q10268
841065	A0A178W2Z6
841065	B3H533
841065	Q9MAK9
147495	Q8J025
143379	Q8WW14
67832	Q8CEX3
67832	Q9DCA5
67830	Q9CQU3
15388	Q3UMT7
15388	Q8R081
15388	Q9CVU5
67839	Q6IR34
67838	Q99KV1
92689	A0A024R9V7
92689	Q8IWE2
32057	Q8IR93
32057	Q9VZ20
7354404	Q8SXI2
734277	Q5FWV2
839593	A0A1P8AT47
839593	Q8VYE4
239667	B2RQC7
239667	Q3UH60
12273	P30993
851369	P11484
851368	P25044
58506	Q9H7N4
58500	B3KNS9
58500	P15622
58503	Q99935
851361	Q07716
851360	Q07729
851363	Q07688
851362	P19881
851365	Q07684
58508	Q8NEZ4
851367	Q07660
851366	Q99380
72103	Q9D842
1519	P43234
1515	A0A024R141
1515	B2R717
1515	O60911
1514	A0A024R276
1514	P07711
1514	Q9HBQ7
443593	A0A1L8HKN0
443593	Q32N38
1511	P08311
1510	B4DNU8
1510	P14091
1513	P43235
1512	P09668
10527	B3KNG9
10527	O95373
145407	B2RUU6
145407	Q86TY3
734278	Q5FWU7
10526	O15397
35089	Q9VJ97
35089	X2JEJ1
35088	Q9VJ98
100302368	C5IWV5
10524	A0A024R597
10524	A0A024R5E8
10524	Q92993
35080	Q9VJA6
35082	Q9VJA4
35085	Q8INY1
35085	Q9VJA1
35084	Q04652
90139	Q96SJ8
841757	Q9ZP06
10520	A0A0A0MTK1
10520	Q13398
397799	P50532
34684	Q9VK59
34685	Q9VK57
34685	Q9VK58
34686	A0A0S0WIA2
34686	Q7KTB7
34686	Q7KTB8
34686	Q7KTB9
34686	Q7KTC0
34686	Q7KTC1
34686	Q7KTC2
34686	Q7KTC3
34686	Q7KTC4
34686	Q7KTC5
34686	Q7KTC6
34686	Q7KTC7
34686	Q7KTC8
34686	Q7KTC9
34686	Q7KTD0
34686	Q9I7N0
34686	Q9VK56
55178	Q9HC36
34681	M9PD12
34681	Q9VK62
34683	Q9VK60
844042	A0A1P8ARA1
844042	A0A1P8ARA2
844042	A0A1P8ARA3
844042	A0A1P8ARA9
844042	A0A1P8ARB5
844042	A0A1P8ARC3
844042	A0A1P8ARE3
844042	Q9AT76
55172	Q9NVR5
55171	Q9NVR7
55170	Q96LA8
55177	A0A024R9P6
55177	Q96TC7
55176	B3KQ68
55176	Q8TC24
55176	Q9H9S3
55175	A0A024R1T8
55175	Q9NVR0
55174	Q9NVR2
2542079	P40976
2542078	Q10161
35555	A0A0C4DHC2
35555	A8DY48
35555	E2QC63
35555	Q7KHG2
35554	A4UZ54
35554	B7YZT5
35554	Q7KML4
35552	E2QC61
35552	Q7K480
35550	A1Z6K9
2542071	O13985
2542070	O14026
56480	A1L361
56480	Q9WUN2
2542072	Q9C1X4
2542074	Q10165
56484	Q9WVH4
2542076	O14022
124936	Q8WUJ1
839142	A0A1P8AW12
839142	Q9FPE8
10528	O00567
55107	Q5XXA6
55107	Q9NW72
68151	Q6DID7
51700	A8K237
51700	Q6BCY4
32683	Q9VX95
32680	M9PHD6
32680	Q9VX97
181351	A8WHM5
181351	Q22168
181356	Q18620
51705	Q4W5J1
51705	Q9ULC0
32684	Q9VX94
32685	Q9VX93
55289	B4DU63
55289	Q9NUZ1
55288	H7BXZ6
55288	Q8IXI2
32689	Q4V3L3
34625	Q9VKC1
397796	A0A1L8F4L2
397796	Q9PVN8
22214	E9Q3U1
22214	P62257
22214	Q3TTE3
22214	Q3V2N4
22215	O08759
22215	Q5DTH1
22217	Q9D9M2
22210	A2RSE4
22210	P63147
22213	P60605
22213	Q3U431
836599	A0A178UKH2
836599	Q9FGF5
397970	P28026
22218	P63166
110829	A0A0R4J005
110829	E9QP62
110829	Q99JW4
110829	Q9D7B2
183844	A0A131MCJ5
183844	Q966M5
183841	Q966M4
27367	P27659
27366	P83877
27366	Q78JM7
27366	Q9CQX6
27364	Q9QZX7
78999	A0A024R5I6
78999	Q6PJG9
27360	Q3UNK1
27360	Q8BM29
27360	Q9QYB5
78994	A0A024QZB5
78994	Q9BWN1
78990	Q96DC9
78991	Q8NBM8
78992	A0A024R7E1
78992	K7ENM8
78992	Q9BWQ6
27368	Q9R099
53554	Q9V393
55281	Q9NV12
182850	O76386
17069	Q64253
17069	Q99JA5
853436	P47072
853434	P47069
853433	P47068
853432	P47065
8870	A0A1U9X7X2
8870	P46695
25297	P54287
853439	P47074
853438	P39077
55825	Q9BY49
32027	Q9VZ49
32027	X2JJD6
55827	Q58WW2
8872	O75794
32022	Q9VZ54
32020	Q94526
32020	X2JD82
32020	X2JJC8
2543380	Q10232
2543381	Q9UUH3
2543382	Q9URY2
836053	C0SVU6
836053	Q6X7K1
55829	Q6GYA4
55829	Q9BQE4
32028	M9PGV5
32028	Q0KHU0
32028	Q9VZ45
2543387	Q9C107
64066	Q9H306
2542383	O13814
56731	Q9NR83
2542381	O14072
2542380	O13782
56736	G3XA54
56736	Q9JI90
832082	A0A178UCU2
832082	Q9C5J8
56739	Q8C5S7
42828	A0A0B4LIJ0
42828	P48601
2542388	Q9P7Q8
57463	Q86WK6
57462	Q6NSJ0
57461	Q9ULR0
362912	Q5RKH9
2543036	P87119
57466	O95104
57465	H3BNU1
57465	Q9ULP9
57464	Q9ULQ0
2543038	Q09727
2543039	P05933
55282	B7Z4G3
55282	Q1X8D7
84102	Q96JW4
40633	Q8I0C2
40633	Q8SX21
40633	Q9VN98
84131	A8MST6
84131	Q5JTW2
84133	A0A024R1J1
84133	Q9ULT6
84132	Q9H9J4
84135	Q8TED0
84134	Q969M1
84138	Q96CW6
816719	A0A1P8B1Q5
816719	Q9SJ16
829412	A0A1P8B8V4
829412	F4JV51
829412	Q8L860
26017	A0A024R7I4
26017	Q9Y421
26015	A8K2F9
26015	Q9BWH6
26012	A8K7L5
26012	Q6X4W1
26013	Q9Y468
26010	A0A024R3V0
26010	B8ZZZ7
26010	Q9NUQ6
26011	Q6N022
64919	L8B567
64919	L8B7P7
64919	L8B862
64919	L8B8F6
64919	Q9C0K0
26018	Q96JA1
26019	Q9HAU5
820940	A0A178VKJ9
820940	A0A1I9LLF2
820940	Q67YH9
820940	Q940D0
432298	Q6INU1
317754	Q86YR6
41307	Q9VGV6
55284	Q96B02
55284	Q96FI0
55284	X6REH9
432295	A0A1L8GSF6
432295	Q6INR1
84706	A0A024R6R2
84706	Q8TD30
182077	Q17573
2543374	Q9HDY2
810715	Q8IIK5
810712	Q8I6U4
3508	P38935
2542925	O13685
2542924	Q10438
77733	Q8CBG9
2542921	Q10451
2542920	Q1K9C2
84687	D3DTX6
84687	Q96SB3
84685	O35867
84684	Q96T92
84681	Q9BX68
84680	A0A0S2Z622
84680	Q96QU6
850803	P32485
855870	Q08975
855873	O13297
855872	Q99395
850807	Q12186
855874	P40350
855877	Q08970
855876	Q08971
855879	Q08968
855878	Q08969
850809	Q12354
850808	Q12309
203197	Q5VZI3
64146	A0A024R6Y3
64146	Q9HBH1
18598	P35487
84106	Q96QH2
14633	A5AA27
14633	Q0VGT2
14633	Q8BKI7
14632	P47806
14630	O09172
14630	Q4FJZ6
18596	E9QPE2
18596	P05622
285855	A0A024RD36
285855	Q6DKI1
14635	Q9CXZ9
14635	Q9R0N0
14634	B2RUG4
14634	Q3TYX7
14634	Q61602
172952	G5ECE3
30465	P52889
38658	Q9VRQ4
172957	O61818
172954	O61815
43913	Q8IRJ9
43913	Q9W0U0
38653	Q8T3Z0
38652	Q9VRP9
38652	X2JGB3
172958	G4RT11
172959	O61820
38657	Q59E20
38657	Q94918
38656	Q9VRQ2
38655	M9PHI7
38655	Q9VRQ1
38654	Q94533
83481	P58107
83483	Q9BX97
83486	Q91YE7
817910	A0A178VYG9
817910	O22795
33847	P35421
33846	Q9VMI8
33845	Q9VMI9
33843	Q9VMJ1
33842	Q9VMJ2
33841	P10035
33840	Q8T010
33840	Q9VMJ4
18049	P01139
18049	Q6LDU8
33849	Q9VMI6
30794	P70271
30794	Q5SWV3
6240987	Q1G3U8
343071	O60809
40751	Q9VNL6
727	P01031
727	Q59GS8
828070	A0A178UYP3
828070	O81414
40752	Q9VNL8
40755	Q9VNM2
720,721	P0C0L4
721	P0C0L5
6659	Q06945
728	P21730
729	P13671
182929	Q18195
825812	A0A1P8B3U9
825812	A0A1P8B3V9
825812	Q9M0Z9
825814	Q9ZS97
825815	C0LU16
825817	Q9M0Z6
827702	A0A178UUL8
827702	Q8GYM6
6658	P41225
41839	Q5EAK6
812570	Q8I1V1
819549	A0A178V993
819549	Q94K05
827706	A0A178UXV7
827706	A0A1P8B381
827706	A0A1P8B388
827706	Q9SN68
827707	A0A178V2K3
827707	Q8GSI6
29090	A8K1K8
29090	Q9BVV7
812575	Q8I1U8
77945	E9QQ97
77945	Q0VGR8
77945	Q9EPQ2
811393	Q8I569
234366	E9QMN5
234366	Q8CHY6
57435	O88492
842719	A0A178WB27
842719	Q94AX5
319554	G3XA48
319554	P58044
842710	O48538
842711	F4I594
842713	F4I596
842713	Q9SH59
15270	P27661
15273	Q3UHF7
173338	H2L2I2
173338	O44326
15277	O08528
173335	Q9XUU9
173334	Q9XUV0
173336	Q9XUU2
102724560	P0DN79
102724560	P35520
173332	F3Y5R0
173332	F3Y5R1
173332	F3Y5R2
173332	Q9XWK4
39210	Q9VTB0
416874	F1NYU0
39212	M9PET3
39212	M9PF79
39212	Q0E8G1
39212	Q960V1
39213	Q9VTB3
39214	Q9VTB4
39215	M9PHZ8
39215	Q8MPN9
39215	Q8MPP0
39215	Q9VTB5
39217	Q7JR52
39217	Q7KUE4
39217	Q9VTB8
39218	Q9VTC1
39219	M9PET7
39219	Q9VTC2
177826	G5EBM6
177821	G5EG05
177820	N1NTM6
177820	Q23221
854699	P40433
35949	Q09101
35944	Q7JR49
171794	Q95XQ7
35946	Q9V557
1369	P15169
35940	A0A0B4LEY0
35940	A1Z7S1
35940	A1Z7S2
35940	A1Z7S3
35940	Q8T0G8
35941	A1Z7S4
35941	C9QPE2
35941	Q95T49
171793	A0A061AL94
171793	Q95XQ8
35943	A1Z7S7
19718	Q4KL82
19718	Q9WUK4
