yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CF3FI	Entry
40134	M9PG32
40134	P49847
40137	Q9VW19
40136	A0A1B2AJ65
40136	O02372
83556	A2RT18
83557	Q8K3Y3
30930	P40336
83550	Q96P66
85865	A4D1E9
30931	Q3TV62
30931	Q9ER39
295549	Q5XIP0
18198	E9PVV8
18198	Q1XD56
18198	Q32S49
18198	Q32S50
18198	Q32SD3
18198	Q497X0
18198	Q61006
14462484	A0A1B2AK30
14462484	Q9VEA5
147179	Q8TF74
841262	A0A178WL72
841262	A0A178WL87
841262	O04379
18193	E9QAE4
18193	Q3UL03
30937	Q3TVW6
30937	Q8BVZ6
30937	Q8VEE1
60	P60709
60	Q1KLZ0
72993	Q8K3H0
30934	Q9ER41
397790	P27088
816943	A0A178VXN9
816943	Q8VZ55
316333	B2RYJ7
819321	A0A1P8B267
819321	Q9SMX9
819320	A0A1P8AZ55
819320	F4IK66
819320	O80719
819323	A0A178VYW3
819323	P59232
819322	A0A1P8B0M9
819322	A0A1P8B0P0
819322	A0A1P8B0R1
819322	F4IK68
819322	F4IK69
855169	P39110
855168	P30620
855167	P40209
855166	P40208
855164	P40207
855163	P32841
855162	P40206
855161	Q04225
855160	Q04223
850364	P25354
40689	Q8SX57
509	B4DL14
509	P36542
509	Q8TAS0
506	P06576
506	V9HW31
40684	Q94546
40683	A0A0B4LHS9
40683	Q94547
40682	Q9VNE4
40681	A0A0B4KF37
40681	A0A0C4DHG1
40681	Q9VNE3
40680	Q9VNE2
239796	D3Z742
812444	Q8I1Y1
812447	Q8I1Y0
6521	P02730
6520	J3KPF3
6520	P08195
6523	P13866
6522	P04920
6522	Q59GF1
6525	A0A087WVP4
6525	A0A087X1R1
6525	B4DI56
6525	B4E229
6525	P53814
6524	P31639
6529	A0A024R2G0
6529	B7Z3C5
6529	P30531
6528	Q92911
100805630	C6T5R4
30399	Q07998
5740362	A0A0B4K634
5740362	A0A0B4K6B6
5740362	A0A0B4K6W3
5740362	A0A0B4LHW4
5740362	A8JQ65
5740362	E2QD61
3885842	C6KSP1
31629	Q9W3V2
31628	Q9W3V3
233545	Q8BMB0
107733	Q9CQN7
31625	Q70PP2
31625	X2JDZ8
31624	Q9W3V7
31626	Q9W3V5
31621	Q9W3W0
31620	A8JV09
31620	D6W4T8
31620	Q9W3W1
31622	Q9W3V9
838193	A0A178WJ29
838193	A8MRW0
838193	B9DHH7
838193	Q9SA23
72333	K0BWC3
72333	Q9ET54
72330	A0A0R4J166
72330	Q9D783
838194	Q0WW40
170622	Q7Z4G1
441150	Q5I0X4
170626	Q8WTP9
815147	Q9ZUF4
170625	Q8C788
177937	Q19374
177932	Q19378
3939	P00338
3939	V9HWB9
833990	Q9FLE2
3938	P09848
298103	B2GUV5
833996	Q9FLD7
3783684	Q8AZJ7
818379	A0A178VXV8
818379	A0A1P8AZR2
818379	Q304B9
208158	Q14BB9
35818	A0A0B4KEG7
35818	P07187
35819	A0A0B4KEF3
35819	P07188
825947	Q4V3D3
35812	Q7K2U6
33656	Q9VR04
35810	Q4V3X2
35811	A1Z7E4
35811	Q8T8W0
35816	N0A733
35816	Q9V4S8
35817	A0A0B4KF10
35817	P02839
835478	O04017
398895	A0A1L8EYM0
398895	Q6PA72
835470	C0LGV8
835470	Q9FN37
398890	Q6PA46
835475	Q9FN34
398892	Q6PA51
2539222	O74836
831369	A0A178UHD6
831369	Q8H1D9
2539221	Q9USN4
2539226	Q9P7Z9
2539227	O59852
2539224	Q9Y7U1
2539225	O59855
813792	Q8IDN4
813793	C0H5H6
831361	Q9SMX3
831360	A0A178UJ43
831360	Q9LFP7
813796	Q8IDM3
269700	E9Q2E4
269700	Q6GQX8
269700	Q80W01
269700	Q8BRI0
245903	Q9JK71
4152	A8K654
4152	B4DI41
4152	B4DUR3
4152	Q9UIS9
4153	P11226
4150	P56270
4150	Q59GP8
4151	A0A1K0FU49
4151	P02144
4157	Q01726
4157	Q1JUL4
4154	A0A0A0MQX8
4154	C9JP00
4154	Q86VM6
4154	Q9NR56
4155	A0A024R384
4155	P02686
811862	Q8ILG3
315170	D4A2B0
4158	Q01718
4159	P41968
69535	Q9D7K2
811864	Q8ILG1
374393	Q6SJ93
64849	B4DF27
64849	Q8WWT9
2867789	A0A1U8QP51
2867789	Q5AQN1
374395	Q7Z7N9
813421	Q8I308
313121	P0C8E4
172716	O17859
172711	P91868
852249	P38200
852248	P38199
852247	P38066
852246	P38198
852245	P38121
852244	P38197
172718	O62236
852242	P38064
852241	P28274
852240	P18414
825366	A0A178VH02
825366	Q9M272
825365	A0A178VKA6
825365	Q9M273
825362	A0A178VND2
825362	Q9M276
284486	Q8N1Q8
43569	P20348
825361	A0A178V6J4
825361	F4IX02
825361	Q9SLP1
43567	Q9Y170
43566	Q9VAB8
43565	A0A0B4KHW0
43565	A4V3M5
43565	B7Z0S0
43565	E1JJ18
43565	Q8IMJ7
43565	Q9V407
283459	O43716
43562	Q9VAC1
825368	A0A1I9LM11
825368	A0A1I9LM13
825368	A0A1I9LM14
825368	Q700E4
43560	A0A0B4KI24
43560	Q27415
19645	P13405
72554	Q640M1
19647	A0A0R4J165
19647	P97868
19646	Q60972
74895	Q80ZU5
54812	Q53GW0
54812	Q6ULP2
5502	Q13522
394382	Q8JGN5
323765	Q7ZVL9
832128	A0A178UC20
832128	Q8L9X1
397548	A0A024BTL2
30303	B0R059
832121	A0A178UGX7
832121	A0A1P8BCJ5
832121	Q9C5U3
13418	Q61712
832123	A0A178UC18
832123	P41916
832124	A0A178UQ77
832124	P41917
832125	A0A178UUJ5
832125	Q8LES5
832127	Q94C25
396492	Q02391
2540872	Q9HGM4
17191	Q9Z2E1
140258	Q8IUC0
20612	G3X8X6
20612	Q62230
20613	Q02085
20613	Q4FK48
20610	G3UWX9
20610	G3UZA7
20610	Q9Z172
824704	A0A178VE19
824704	B9DGG2
824704	F4IWU7
824704	P42747
824703	C0SVF0
824703	F4IWU4
824703	Q3EAJ2
824703	Q9M2U1
20617	O55042
20614	P60879
824700	A0A178VII4
824700	Q9M3B8
100503043	E9PWM3
20619	A2AKH4
20619	O09044
20619	Q9D3L3
824709	Q9M2T6
828676	F4JTC8
828676	Q9SZZ9
101867	E9PVA2
101867	Q9DB85
828673	A0A178V7Y9
828673	Q9SZZ6
828672	Q94BX3
828671	Q9SZZ4
39426	Q9VTY5
81932	Q9BSH5
124460	Q7Z614
145173	Q6Y288
81931	P35789
81931	Q6NS90
822152	Q1PEL7
828679	F4JTD3
828679	Q9SW09
828678	F4JTD2
852716	P53109
820463	A0A1I9LQH7
820463	Q7X9V2
288924	Q5BLX8
820461	A0A178V5M8
820461	Q9LD57
820465	A0A178VDU5
820465	Q9LTV3
820468	A0A178VKP5
820468	Q9LTV0
407790	Q4FZG9
42218	Q9VE73
42216	Q9VE75
42215	A0A0B4KHQ5
42215	B7Z0M0
42212	Q9VE79
42213	Q9VE78
42210	A0A0B4KGX3
42210	P13360
42211	Q8T0J5
42211	Q9VE80
2540032	P07799
2540031	P09202
2540036	Q9UR07
2540035	O42912
2540034	O42936
2540039	O42909
689852	F1M7S2
689852	Q5XIU5
10039	A0A024R2X5
10039	Q9Y6F1
10038	Q9UGN5
10036	Q13111
3772677	N0BKF4
3772677	Q9VQF9
7379	O00526
7378	B4DND0
7378	Q16831
7378	Q86Y75
378884	Q6VVB1
53375	O88441
53375	Q8C454
7373	Q05707
7372	A8K5J1
7372	P11172
7371	A0A024R912
7371	Q9BZX2
7376	F1D8P7
7376	P55055
7375	A0A024R2T0
7375	A0A024R2X6
7375	Q08AK7
7375	Q13107
7374	E5KTA5
7374	E5KTA6
7374	P13051
176718	P49632
176719	O18282
11920	B9EHX4
11920	Q62388
11921	P48985
54532	Q70EK8
54532	Q9H9I0
11923	O09105
11923	Q545C0
11924	P70447
11924	Q6GTH9
176715	A0A0K3AU82
176715	O45922
176715	O45923
176716	O45924
176716	Q4A1S8
54537	Q86V20
34356	Q9VL26
70405	Q9D6P8
2540789	Q9UUD4
2540788	O60137
2540784	P49731
2540787	Q9USW9
59163	Q9I7N2
59164	Q9I7N1
2540780	O94691
179726	N1NTN5
179726	Q17971
59167	Q9I7M1
125336	B7Z7T7
125336	F5GZB4
125336	H7BZ41
125336	J3QKX9
125336	Q8IVV2
360480	Q5U2U6
820284	A0A178V904
820284	Q0WNJ6
820285	A0A1I9LM24
820285	Q8GX26
820282	Q9SRM0
174715	Q22253
729830	Q05DH4
174718	Q22215
338872	P0C862
820288	P46310
5007842	Q6IWA9
399448	A0A1L8GTD6
399448	A0A1L8GTF7
399448	Q92122
838002	A0A178WMI7
838002	P25865
2655184	Q8I6Z3
2655185	Q8IBN1
2539767	Q9P7W4
2539765	O59945
2539764	O60101
84342	A0A024R6Z6
84342	Q96MW5
84343	G5E9V4
84343	Q969F9
2539761	O42933
181255	Q21049
2539769	Q1MTR4
2539768	Q9P7W1
29896	Q13595
29896	Q549U1
29895	A0A024QZG6
29895	Q96A32
29894	D3DWL9
29894	Q10570
29893	A0A158RUX1
29893	K7ERB6
29893	Q9P2W1
29890	Q8NDT2
29899	A0A024R0F8
29899	B4DIF1
29899	P81274
32764	Q9VX14
32764	X2JL00
81616	A0A140VJD4
81616	B4DYU1
81616	Q5FVE4
2541783	O13690
2541780	Q9URZ8
2541781	Q9P7S6
2541786	Q09775
2541787	Q10227
2541784	Q9P7F4
2655235	Q8IAT4
2541788	O13952
2541789	O13951
32732	Q8MQX9
32732	Q9VX44
32732	X2JCC5
818200	A0A1P8AZZ2
818200	Q9SJM9
1025	A0A024R880
1025	P50750
1024	P49336
1027	P46527
1027	Q6I9V6
5347	P53350
1021	Q00534
1020	A0A090N7W4
1020	A0A0S2Z355
1020	Q00535
1022	A0A0S2Z3F9
1022	D6R9G1
1022	D6RFL0
1022	P50613
84006	F1M7Y5
1029	G3XAG3
1029	K7PML8
1029	P42771
1029	Q8N726
1028	P49918
2875312	A0A1U8QHG2
2875312	Q5BDC1
67345	Q6PAV2
728689	A0A024QYX7
728689	B5ME19
779160	Q641G3
54914	B3KNV9
54914	Q5VW36
11309	A0A024R5I4
11309	A0A0A0MTF1
11309	O94956
779167	Q9W639
266819	O61708
11079	O15258
11079	Q5T094
11072	O95147
11072	Q6FI36
11073	A0AV47
11073	A7E2X7
11073	Q05BV8
11073	Q92547
11070	A0A024R2Y2
11070	Q12893
11076	O94811
11076	Q4L233
11077	O75031
11077	Q6IAT7
11074	Q2L6J1
11074	Q9BZY9
11075	Q93045
8673	B8ZZT4
8673	Q9BV40
8672	A0A0A0MSA7
8672	O43432
8672	Q59GJ0
8671	A0A024RD97
8671	A5JJ20
8671	Q9Y6R1
8677	O60499
8677	Q5U8S2
8677	X6R2W0
8676	O75558
8675	B4DJX9
8675	O14662
8674	O75379
8674	Q6IAZ3
8678	A0A024R1X5
8678	B4DQ36
8678	E7EV84
8678	Q14457
8678	W0FFG4
15979	P15261
114554	Q99M64
289606	F1LMU7
50945	B3KUL8
50945	Q9Y458
183426	Q18585
114558	Q91XJ1
114559	A3KMH4
114559	O55043
114559	Q52NK0
114559	Q923I5
50943	B7ZLG1
50943	Q9BZS1
45525	M9PBZ9
45525	P48598
829730	A0A178UYD5
829730	A0A178UZU9
829730	A0A1P8B5Y0
829730	A0A1P8B5Y3
829730	A8MRI9
829730	Q38853
118426	G3V1P3
118426	Q969J3
118427	B3KTG9
118427	Q6IMJ0
118427	Q96PB7
66854	A0A0R4J031
66854	Q8C006
829733	A0A178UUU1
829733	F4JNU6
829733	Q9C5Y0
51018	Q9Y3B9
51019	F5GWI9
51019	F5GZ97
51019	Q9Y3C0
9868	O94826
51010	Q9NQT5
51010	Q9NYS3
51011	A0A024RE27
51011	Q96GK7
51012	Q9Y3B1
51013	B1AMU3
51013	Q9Y3B2
100302736,51014	Q9Y3B3
51015	Q96CN7
51016	H0YNH6
51016	Q9Y3B6
729085	Q9UFP1
172760	Q9U489
832950	Q9LKR3
4999	A0A024R411
4999	Q13416
310324	A0A0G2K8D6
310324	D3ZRV0
26949	Q499X4
26949	Q62465
843779	Q9CA75
827601	Q9SN46
139212	Q9NQM4
1270128	Q7PT10
319322	Q3UJB0
820656	A0A178VN24
820656	Q9M884
43936	E1JIZ4
43936	E1JIZ5
43936	Q9VB69
820651	O49006
12524	P42082
12524	Q549Q9
12524	Q61238
243961	D3YZU1
243961	D3YZU4
243961	D3YZU5
8092	Q15699
8092	V9HWA7
8091	F5H2A4
8091	F5H6H0
8091	P52926
8091	Q1M183
8099	O14519
11769	P61967
113452	Q969K7
192897	A2A863
192897	A2A864
241915	B7ZNA5
241915	D3YY34
241915	Q8CHP6
26942	Q80ZX8
827608	A0A1P8B4Q9
827608	A0JQ06
827608	F4JRN0
827608	F4JRN1
292788	Q6QI68
113457	Q13748
113457	Q1ZYQ1
818116	A0A1P8AY19
818116	O82289
842568	F4HYV5
842564	Q9SXD1
842563	A0A1P8AWL7
842563	A0A1P8AWQ1
842563	Q43348
227446	A0A087WSS1
227446	E9QM90
227446	G3X9J4
227446	Q148V7
255967	Q58A45
733282	Q0P3S3
733281	A1L1H7
259230	Q86VZ5
259232	A0A024RE05
259232	Q8IZF0
56249	Q8R2S9
10808	A0A024RDQ0
10808	A0A024RDS1
10808	A0A0A0MSM0
10808	B4DY72
10808	Q92598
10809	A0A024R5L8
10809	Q9Y365
196385	B0I1S1
196385	Q8IVF4
108156	Q3TW74
108156	Q8BXX7
108156	Q922D8
10804	A0A024RDS4
10804	O95452
56241	A0A140VJW3
56241	Q9UGT4
10806	Q86SQ7
56243	B7ZM29
56243	Q5T5P2
10800	Q38Q88
10800	Q38Q91
10800	Q9Y271
10801	A0A0S2Z5A5
10801	Q9UHD8
10802	B4E205
10802	O95486
63986	A7VJA4
63986	D3YY16
63986	Q9ERL7
187855	Q95Y94
2543549	Q9URY0
63982	B7Z9B9
63982	Q9BYT9
57113	Q9HCX4
2543543	Q9C0Y8
57111	P57735
2543541	Q9C0Y7
57117	A0A024RDK4
57117	Q96CB8
734287	A0A1L8I0N6
734287	Q5FWP4
2543544	P26306
2543545	Q9UUG5
835730	A0A178UI86
835730	Q9FMA1
16319	Q9WU62
835734	Q9FM98
835735	A0A178UH02
835735	Q9FM97
835736	Q9FM96
150472	C9J3G2
150472	Q8IUF1
14077	P11404
14077	Q5EBJ0
498234	D3ZPP2
307511	D4ADT2
69675	Q3UQ28
120534	Q8N8R7
109801	A5GZX3
109801	Q9CPU0
833459	A0A178UMY2
833459	Q8GWH3
810226	Q8IJX3
55526	Q96HY7
187585	Q86DC6
280658	A0A024R019
280658	Q7RTT5
810221	Q8IJX8
818112	A0A178VR18
818112	O82293
810229	Q8IJX0
36862	A0A0B4KES6
36862	A0A0B4KEX5
36862	A0A0B4KF89
36862	A0A0B4KFS9
36862	A0A0B4KG42
36862	O61366
305604	Q6AXN2
852823	P53171
1849	Q16829
1848	A0A024RBC1
1848	Q16828
1848	Q53GP9
1843	B4DU40
1843	P28562
1841	P23919
1841	Q53F55
1841	Q6FGU2
1840	Q86Y01
1847	Q16690
1846	Q13115
1845	P51452
1844	Q05923
837691	A0A178WA04
837691	A8MR62
837691	Q94C21
43604	A0A0B4KI61
43604	Q8IMI6
43604	Q9N2M8
43603	Q9VA85
837690	A0A178WP73
837690	Q8LFJ6
192656	P58801
192656	Q547H1
167127	Q3SY77
192654	A0A1D5RLZ5
192654	Q8VEB4
192652	Q5ND34
192652	Q6P8W0
43609	Q9VA81
851848	P52911
851840	Q12041
851841	P38907
851842	Q12508
851843	P15202
851844	Q12504
851845	P33416
851846	Q03935
851847	Q12379
52635	Q3TZZ7
52637	Q91WS0
68077	Q8BK35
98985	Q99LI9
11306	Q61102
645121	Q6ZMN8
2539016	O74558
53323	A0A0J9YU07
53323	P61087
53323	Q6ZWQ6
53325	Q8VBU8
113675	A0A024RBL2
113675	Q96GA7
36927	A0A0B4KFT5
36927	A4UZL5
36927	P41043
36926	Q7K1C3
36924	A0A0B4JD34
36924	A1ZAP8
36924	A1ZAQ0
36924	A1ZAQ1
36924	A8DYH3
36924	B7YZI6
36924	B7YZI7
36924	Q8MRK6
36924	Q8MRQ9
841141	A0A178WNZ6
841141	Q9FX08
36921	Q7JVW5
36920	Q7K4M4
54673	Q9JK48
131583	Q8N2R8
54677	Q9UKG9
54676	A0A024RD30
54676	A8K2K2
54676	Q9BX10
54675	Q9UJA2
54674	A4D0T1
54674	Q9H3W5
54674	Q9NUU4
840234	A0A178WF46
840234	A0A178WFA0
840234	Q9C811
840236	A0A1P8AV17
840236	F4HR76
840236	Q9C809
840236	W8QP76
147372	Q6UXH8
43124	Q9VBL5
55527	Q9BSK4
834923	Q8GS41
23769	Q9NZU1
232345	Q6GQT1
143879	A0A024R3B5
143879	A8K1K0
143879	G3V161
143879	Q8NAB2
834921	A0A1P8BBV3
834921	A0A1P8BBV4
834921	Q9FJK6
100037004	A1L3G9
100037008	A0A1L8FXX2
100037008	A1L3H4
132228	Q8N112
68693	Q00PI9
2539018	O74989
222255	A4D0Q3
222255	Q9BTQ8
222255	Q9ULK2
171177	A0A024R9R2
171177	Q96L33
2571	A0A0S2Z3V5
2571	Q8IVA8
2571	Q99259
380199	Q7ZYD8
447709	Q641G4
57805	Q8N163
57804	A0A024R5D7
57804	Q6NSD7
57804	Q9HCU8
495317	A0A1L8F5S4
495317	Q5U5A6
57801	D6REB3
57801	E9PB28
57801	Q9HCC6
850463	P25657
850462	P25346
850465	P25607
850464	P25606
850466	P25608
851592	Q00816
851084	Q05931
851590	Q12457
851591	Q12071
851596	Q12335
851597	Q12117
851594	Q12021
851595	Q04341
851598	P40971
851599	Q12472
79786	Q8N4N3
79784	A1L2Z2
79784	B3KWH4
79784	Q7Z406
169436	Q8NE28
79782	Q6UY01
79783	Q9HAC7
79780	A0A024R3B3
79780	Q8N4S0
54758	Q8TBB5
613	P11274
610	Q9UL51
617	A0A024R467
617	A8JZZ8
617	Q9Y276
79789	Q6NUQ2
79789	Q96JQ2
34389	M9PCK1
34389	Q9VKZ6
34388	Q9VKZ7
840509	A0A178W9L7
840509	F4I1K2
840509	Q9C8W1
57211	Q86SQ4
34381	Q9VL03
100763346	G3GSH2
34383	Q9VL01
798441	O42222
34385	Q9V3H5
34384	Q9VL00
368070	D3ZAY8
26896	A2ABV5
54329	A4D0T8
54329	P60893
54329	Q8NEN2
29662	P50399
26895	Q8BV13
29665	C8YIX5
29665	Q64663
29666	P28073
26891	O88544
26891	Q14AI7
29668	P18420
29669	P17220
73804	Q3TTL2
73804	Q3UD72
73804	Q922S8
219699	Q8IZJ1
375757	H7C5E9
375757	Q1ZZU3
41832	Q8MRT7
2541998	O42847
2541997	Q9UUI1
2541996	O42852
2541995	O14196
2541994	Q10167
78781	D3Z5I1
78781	Q3UPF5
2541992	P87113
78783	A0A0N4SUS4
78783	A0A0N4SUT9
78783	A0A0N4SVG7
78783	B2RRD7
78783	E9PXP1
78783	Q3U109
78783	Q80XK2
78783	Q8C905
78783	Q9CTY1
112858	Q96S44
34656	Q9VK89
34655	M9PBA6
34655	Q9VK90
34652	M9PFQ2
34652	Q0E8R1
34652	Q3YBY4
34652	Q8SXD5
79434	O35509
55183	Q5UIP0
55180	Q8NG48
55181	Q8ND04
55186	Q96CQ1
55187	Q5THJ4
55184	A1L3Z8
55184	Q9NVP4
34658	M9PD08
34658	Q9VK85
236930	Q8BHK9
67847	E9Q4E2
67847	G5E848
67847	Q3TVI3
67847	Q3V1N2
67847	Q99ME3
67844	Q0PD23
67844	Q9CZE3
67845	Q9D0C1
67842	Q8BMC4
67841	Q9CPX6
328977	Q3TQ12
328977	Q6NXK2
328977	S4R2I9
144132	B0I1S4
144132	Q96M86
67849	Q9CPY3
180052	O17927
180053	O17933
50002	A0A0B4K6C3
50002	Q9VHS2
50003	A0A0B4K609
50003	A0A0B4K642
50003	A0A126GUR3
50003	A0A126GUS1
50003	Q9VHQ8
50003	Q9VHR2
851332	P38968
851333	P10870
851330	P32448
50007	A0A1B2AKC8
50007	Q9VHI4
58486	Q49AG3
180059	O17898
832827	F4K4D6
851338	Q05672
851339	P23595
23116	B4DHM7
23116	G3XAE9
23116	Q6P183
23116	Q9Y4F4
815304	A0A178VWU8
815304	F4IL65
815304	Q94AF7
2539110	O74913
23111	A0A024RDV9
23111	Q8N0X7
23112	A0A024R1N5
23112	Q9UPQ9
23113	Q8IWT3
23118	B4DIR9
23118	Q9NYJ8
23119	Q96JB3
151790	Q8IV35
175614	Q22135
20042	Q6ZWZ6
5346	O60240
5033	P13674
5033	Q5VSQ6
2539111	O94492
309969	A0A0G2JWD6
309969	D3ZIF5
23965	B7ZNJ5
23965	G3X907
24666	P20650
431895	A0A1L8FB16
431895	Q6NRD5
821881	F4J2U9
24669	P63088
24669	Q6AYZ4
24668	P62138
3841	O15131
3840	O00629
3843	B3KWG6
3843	O00410
3843	Q9BVS9
3842	A0A024RAM0
3842	Q92973
3845	A0A024RAV5
3845	I1SRC5
3845	L7RSL8
3845	P01116
3846	P26371
3849	P35908
3848	P04264
151246	B7Z7S9
151246	Q562F6
38921	Q9VSF9
852736	P53119
852735	P30777
852734	P30775
852733	P53118
852732	P33891
852731	P53117
852730	P05738
22795	Q14112
38928	M9PEI8
38928	Q9Y128
22797	O14948
22796	B1ALW7
22796	Q14746
22791	E9Q9H2
22791	P54103
852739	P53122
852738	P53121
856027	P05626
38583	M9NE27
38583	Q9VZ80
35524	A1Z6I9
35524	B5X0J6
35524	Q9V9J3
856024	O13516
856023	P32333
856022	Q02825
856021	P48582
38582	Q9VZ81
2542080	P08965
2542081	O13986
2542082	O14031
2542083	P87324
2542084	O14463
2542085	P36623
856029	P46961
856028	Q02831
38580	M9PBQ0
38580	M9PBQ3
38580	M9PE73
38580	M9PEC8
38580	M9PEN4
38580	M9PHG8
38580	P37276
4439	A0A024RCM1
4439	A0A024RCV6
4439	O43196
84320	A0A024R915
84320	B2RAA8
84320	Q9BR61
2539114	O59773
2542423	O13786
55230	Q9NVE5
55231	Q9NVE4
51751	Q9P298
55233	Q9H8S9
55234	A0MNN4
55234	Q2TAY7
55236	A0A024RDB0
55236	A0AVT1
51754	A6NDV4
55238	H3BMC5
55238	Q9NVC3
55239	Q8N543
51759	Q9NZ63
281097	A6QPM4
281097	F1MYF0
281097	F6RB31
2542333	O13747
2542331	Q9P7Q9
2542336	O13745
2542337	P40995
56765	Q9WV78
2542338	O13736
2542339	O13749
4548	Q99707
244349	G3X940
4541	P03923
4541	U5Z977
4540	P03915
4540	U5ZC31
4543	P48039
4542	O00160
4542	Q4LE34
4544	P49286
4547	B7Z7X3
4547	E9PBP6
4547	P55157
85235	A3KPC7
85235	Q96KK5
104156	Q9CXC9
85236	A0A024RCL8
85236	O60814
2768674	Q8MYL1
2768677	A0A0B4K7P1
2768677	Q8IMZ4
2768677	Q9N6D8
2768670	Q9VFD9
253260	Q6R327
140729	Q8VHW5
27314	A8K5R1
27314	Q15771
825310	Q9M2C6
2746190	A0A1P8BDH8
2746190	A0A1P8BDI1
2746190	Q3E8H4
282974	A0A140VJW0
282974	B7Z7J1
282974	H0Y349
282974	H0Y431
282974	Q86UX6
839357	A0A178WDD6
839357	F4I775
839357	Q9MAU5
2538896	Q09885
140722	D3ZE17
140722	Q8VHK2
825316	A0A178VIZ0
825316	P61837
37934	Q9W138
146760	Q86UN2
185571	Q9TZK3
25229	P08482
817219	A0A1P8AX98
817219	F4IVJ8
114791	Q96RT8
817217	A0A178VPU5
817217	O48790
817215	A0A178VUJ2
817215	Q42566
25227	B4F7E2
25227	P50430
825319	A0A178VCF4
825319	Q9XF92
817211	Q64FQ2
25223	Q9R1M3
254359	E9PI61
254359	E9PLR9
254359	Q6UX98
74343	Q3U182
74343	Q8R1U3
74342	Q8K377
854771	P40532
854770	P40531
854773	P06102
854772	P40533
854775	P40535
854774	P40534
854777	P13517
854776	P15790
854778	P07278
643904	A6NCQ9
850851	P0CE96
850851	P0CE97
850851	P0CE98
850853	P0C2I5
855816,850854	P0CX70
855816,850854	P0CX71
855816,850854	P0CX72
855816,850854	P0CX73
855828	P04386
850852,850855,850857	P0CX77
850852,850855,850857	P0CX78
850852,850855,850857	P0CX79
850852,850855,850857	P0CZ17
855826	O14455
855827	Q12344
855824	Q12184
855825	Q12048
855822	Q12045
855820	Q12365
855821	Q12060
2543060	Q9P6K3
51251	A0A024RA81
51251	A0A090N7U2
51251	Q9H0P0
2543065	Q9UT75
2543067	O14143
2543066	P53693
2543069	P87245
2543068	Q09906
84326	A0A087WYU2
84326	Q96S19
33165	Q9VPI9
33166	M9PDP6
33166	Q9VPJ0
33167	Q9VPJ1
33161	Q9V474
33162	C0PUZ0
33162	E1JHP9
33162	E1JHQ0
33162	M9NCX9
33162	Q9VPI6
2539653	O14328
33169	Q9VPJ6
71330	A0A0R4J025
71330	Q6NXM2
84181	Q8TD26
1466448	Q3E778
105203	Q5DTT3
84186	B4E024
84186	Q05DN1
84186	Q8N3Z6
84187	Q5U3C3
84188	Q8WVX9
1466443	I2HB52
1466440	Q8TGU8
1466441	P0C268
1466446	Q8TGU6
84327	Q96IU2
1466444	Q3E794
1466445	Q6WNK7
337963	A1A580
337960	Q3SY46
831942	A0A1P8BEW2
831942	Q9FK47
232533	Q7TSE6
831947	Q9FK43
2541564	Q9P3E6
831944	Q9FK45
180876	Q95YD0
180871	Q17848
180873	Q17850
820916	P31265
820917	Q39190
820914	A0A178VE16
820914	Q9SRH5
84328	A0A024R4I7
84328	Q8WZA0
180878	Q95YC6
820913	Q9LUS2
854195	Q99234
33293	Q9VPX3
854197	Q12398
854191	P26449
854190	P53687
854193	P40917
854192	P15705
226144	A0A0R4J1G5
226144	Q91X78
33298	Q9VPX8
33299	Q7K3E2
854199	Q12013
854198	P39875
342371	P0C7T5
434484	Q6NSQ5
41450	Q9VGF5
41455	D3DMM4
41455	Q86B94
41455	Q86B95
41455	Q86B96
41455	Q86B97
41455	Q9VGE9
41455	Q9VGF0
41454	Q9VGF1
41457	Q9VGE7
41456	A0A0B4KFT7
41456	Q9VGE8
41459	Q9VGE4
41458	Q9VGE5
41458	Q9VGE6
775	A0A0A0MR67
775	A0A0A0MSA1
775	F5H522
775	Q13936
775	Q59GU3
775	Q5V9X9
774	B1AQK6
774	B1AQK7
774	F6RH32
774	Q00975
777	Q15878
777	Q59FG1
776	A0A1B0GUN6
776	Q01668
776	Q59GD8
771	B3KUB4
771	O43570
813761	Q8IDT5
773	A0A087WW63
773	A0A1B0GVQ9
773	B5TYJ1
773	O00555
773	Q9NS89
779	B1ALM3
779	Q13698
778	O60840
72	P63267
71	P63261
70	B3KPP5
70	P68032
71599	A0A0R4J234
71599	A0A1L1SRH8
71599	Q3UWN3
71599	Q9D2Z4
76199	A0A0J9YUA8
76199	E9QLJ3
76199	Q6GQS5
76199	Q6JPI3
363241	B5DEN5
2540681	O74377
837040	A0A178WJM6
837040	A0A1P8ASY3
837040	Q9ZVZ9
837042	B9DGV7
837042	Q8VZE5
837043	A0A178WNG4
837043	A0A1P8AWY8
837043	F4I8R6
837046	Q1G2Y5
837046	Q8LBJ6
837047	A0A1P8AMM9
837047	Q8GYD9
837048	A0A178WIE4
837048	Q9LR47
47854	Q9VAW8
47852	A0A1B2AKP6
47852	P16548
219736	Q6ZVD7
734499	Q4V857
153339	Q8TBQ9
40497	Q9VNR1
843016	A0A1P8AWB8
843016	A0A1P8AWC0
843016	A0A1P8AWH4
843016	D7SFH9
40495	A8JNX2
40495	C1C5A0
40495	M9PG15
40495	Q7KTU2
40495	Q8IPS6
40495	Q9VNR2
843010	A0A178WKZ8
843010	A0A1P8AV87
843010	F4HQ22
814172	Q8IDW5
40490	M9PDB7
40490	Q9VNR9
843013	Q7PC84
856849	P40071
