yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CEADC	Entry
224650	P59672
224650	Q3UHP6
7490	A0A1W2PPP2
7490	A0A1W2PQQ0
7490	A0A1W2PR07
7490	P19544
7490	Q6PI38
833534	A0A178UEE3
833534	O04663
833535	A0A178UUP0
833535	B9DGD1
833535	Q43127
7494	A0A024R1F0
7494	P17861
291609	Q5U2S1
2	P01023
226525	E9PW37
226525	Q0VAV5
379922	Q7ZY43
830527	Q66GR0
233863	Q8K284
830524	A0A178URX6
830524	Q9FNH2
829388	A0A178UXT4
829388	B3H4N3
829388	Q9SZY7
811254	Q8I5K3
811257	Q8I5K0
2539838	O42709
829380	Q9SUU7
11168	O75475
829382	A0A178UU15
829382	F4JUC2
829382	Q9SUU5
820894	O04310
2539837	Q9UUE0
829385	Q9SCX5
2539835	O74311
2539834	O60094
842127	A0A178WM22
842127	Q9FXC1
395779	O42163
395779	R9PXN6
2703421	F8RE30
2703421	P10234
2655447	Q8IAW7
2655446	C0H4U4
54756	B4DXM5
54756	Q8NFM7
842833	A0A178W0D3
842833	A0A1P8ATS2
842833	O80796
208836	Q8K368
842835	Q0WVU7
2543389	Q9HDX3
126282	Q8WVP5
842839	A0A1P8AQT8
842839	A2RVL7
842839	O80803
842838	Q7XJK8
318098	Q8IR26
318095	Q59E43
318095	Q8IR19
11160	O94905
55031	Q68D97
55031	Q96K76
318093	Q8IR10
364398	Q5M7V1
43314	Q9VB21
43315	Q9VB20
174822	G5ED63
174823	Q21436
174824	Q21437
174825	Q23670
43312	Q9VB23
192129	Q91ZQ0
81545	Q6AZE0
81545	Q6PIJ6
830529	Q8L7K4
43318	Q9VB17
43319	Q7JWS8
688843	Q5PPG6
11249	O95156
11248	O95157
96459	J3KNG8
96459	Q8TF40
11244	A0A024R9F1
11244	Q9UKY1
11247	O95158
816954	A0A178VYU7
816954	F4INR3
816954	P30184
11243	Q6P1K2
835262	A0A1P8BDN7
835262	A0A1P8BDR0
835262	F4KEP6
835262	F4KEP8
835262	Q9LT93
835260	A0A178UFN7
835260	A0A1P8BGA2
835260	Q9FLH6
835261	Q9FLH5
65040	G3V849
65040	P97836
838611	Q8W456
835264	Q9LT91
19039	Q07797
5803	B4DFE7
5803	P23471
5802	A0A0A0MR60
5802	Q13332
5802	Q59FX6
5802	Q8NHS7
5801	Q15256
5801	Q7Z2V8
51434	A0A024RBJ3
51434	Q4KMX6
51434	Q69YV3
51434	Q9UJX3
65048	O88277
3639328	A0A1D8PCA8
5805	Q03393
15201	Q60848
839564	A0A178WE09
839564	F4I472
839564	Q08112
839567	A0A178WM57
839567	Q9SA55
64794	Q9H8H2
64793	Q6P2H3
116379	Q969J5
839568	A0A178WIK9
839568	P93830
64799	A0A024R5X4
64799	Q86VS3
64798	Q8TB45
554967	A0A0R4IJ38
498183	F1LN87
498183	F7FFP2
498183	Q4KLJ9
90853	Q6ZMY3
90850	Q86UK7
830372	A0A178UDW6
830372	Q8LEU3
11799	O70201
11799	Q549P2
11798	Q60989
39887	B5RJL1
39887	P08255
830375	A0A178UBN1
830375	P98204
830374	A0A178U8Z1
830374	Q9FF81
11793	Q99J83
11792	P28352
11792	Q544Z7
2539710	O59932
11790	A0A0R4J1J0
11790	E9QQ25
11790	Q62407
828475	A0A178V319
828475	Q9SUQ2
11796	A2CGA5
11796	O08863
11796	Q3TSE5
828477	A0A178UZA9
828477	Q84JI2
18551	P29121
228677	Q8BG54
403382	Q76EZ1
821381	A0A178V7R9
821381	Q8GXY3
821382	A0A1I9LNM8
821382	A0A1I9LNM9
821382	F4J8S1
821382	Q8GXJ1
154313	Q8IYR0
154313	Q8N771
832289	A0A178UI96
832289	A0A1P8BAF4
832289	Q94F58
832288	A0A178UMH7
832288	B3H5W3
832288	F4K8H6
832288	Q9FMS3
821386	A0A1I9LSP1
821386	A1YKT1
20843	A2AFF6
20843	O35638
20843	Q3TG33
20842	F8WHU7
20842	Q9D3E6
20841	O70230
20847	Q9QXJ2
20846	A0A087WSP5
20846	Q8C3V4
20846	Q8C497
20846	Q8C8M3
20846	Q8CFQ1
20846	Q99K94
832283	A0A178ULG8
832283	Q9FV71
20844	P70297
20844	Q3TQ49
67041	Q9D0K2
366975	D4A9M4
191761	G5EEK7
16688	Q3UV11
100155139	A0A287AGG3
16687	P50446
842303	A0A178WDS9
842303	Q9ZUI4
16681	Q3TTY5
16682	P07744
831396	Q1PE04
831392	Q9LF41
60399	Q9JKM5
2869826	Q5AX10
831398	Q9LF37
831399	A0A1P8BE26
831399	Q8LCS8
811111	Q8I5Y7
813497	Q8I2T2
828554	A0A178UWR2
828554	F4JQY4
828554	Q9SB48
833880	A2RVT9
833881	A0A178URM7
833881	F4KCY6
833881	F4KCY7
833881	Q94C65
9179	C9JC87
9179	O00189
7965	A0A024QZY1
7965	A8MU58
7965	F8W950
7965	Q13155
10682	A0A024QYX0
10682	Q15125
834904	Q8W453
9175	O43283
10681	A0A024R5R9
10681	A0A024R5V3
10681	O14775
9173	Q01638
10687	Q5U5Z3
10687	Q9UL42
9170	A0A024R7M9
9170	Q9HBW0
6809	Q13277
6809	Q53YE2
42199	A0A1B2AIX7
42199	Q94524
42194	Q9VEA0
42197	Q9VE97
42196	Q9VE98
16976	P55302
16976	Q52KI7
269116	A0A087WNW2
269116	E9PW06
269116	E9Q171
269116	Q6P6Q1
269116	Q6ZQ54
269116	Q810U3
16974	A0A0R4J0A9
16974	O88572
42192	Q9VEA2
831020	A0A178UL64
831020	F4KCE5
831020	P22953
831021	A0A1P8BB38
831021	F4JXV9
831021	Q9LDK9
831022	A0A178UQS1
831022	F4JXW2
831022	Q9LYE1
17082	P14719
17082	Q5D095
831024	A0A178UKY4
831024	P46644
831025	Q9LYD9
831027	Q9LYD7
17089	Q08288
12260	P14106
12261	Q8R5L1
12266	P01027
12265	P79621
12265	Q3KNE0
12265	Q3U5G4
12265	Q3UNW8
12265	Q3UU40
12265	Q8HW99
53541	Q6GV06
118987	Q8NEN9
10533	B3KQM6
10533	O95352
10534	G3V1B8
10534	O60232
10535	O75792
53546	Q9W5B6
53547	Q9VLM0
10538	Q16520
10539	A0A140VJK1
10539	O76003
841766	A0A178WNG9
841766	Q93VI8
841761	A0A178WBC4
841761	Q9MAH4
841763	Q8L7M1
841763	W8Q798
506986	Q2NKT5
58487	E9PIM0
58487	Q9NS37
121006	A6NE01
121006	F5GYN0
66989	Q8CDD8
58480	A0A024R3Q7
58480	Q7L0Q8
55066	A8MT40
55066	B4DZL5
55066	Q8NCN5
8888	O60318
813498	Q7K6A4
813498	Q9GN14
8884	Q9HD19
8884	Q9Y289
8886	A0A024RAH8
8886	Q8N254
8886	Q9NVP1
8887	B4DSG5
8887	Q86VP1
8880	B4DT31
8880	Q96AE4
8881	A0A024RDZ2
8881	B2RCW0
8881	Q13042
8882	O75312
8883	Q13564
20591	P41230
20592	Q62240
20595	P97801
20595	Q549F9
2541292	Q9P7X0
829408	A0A178V700
829408	Q93ZV7
20598	O70572
829404	A0A178V2G3
829404	Q67XG0
829401	A0A178UXE2
829401	A0A1P8B3H4
829401	A1L4Y9
829401	F4JV37
829401	F4JV38
829401	P51568
829400	A0A178UVX9
829400	F4JV33
829400	F4JV35
829400	P92960
2543384	P78817
307820	D3ZGB1
51643	G3V1M2
51643	G3XAA5
51643	Q7Z782
51643	Q9HC19
51643	Q9HC24
71132	Q3KNH8
71132	Q9D424
51642	F5H8D0
51642	Q96GC5
235610	Q8BMG1
396455	Q01406
851660	P35178
851661	Q02775
851663	P38966
851664	Q03193
851665	Q03195
851666	P52490
851667	Q12675
68652	Q99K90
68653	Q8BGH2
824570	A0A178VAE8
824570	Q9M324
235184	Q6NZR2
380151	Q7ZYI0
13134	Q3UTV2
13134	Q80WU5
13134	Q9QYB2
380152	Q7ZWX7
13131	B2RRQ8
13131	P97318
19229	E9Q2A6
19229	K7QD41
19229	Q3UDE9
19229	Q9QVP9
380157	A0A1L8H6H2
380157	P41116
13132	A0A0R4J104
13132	E9PX84
13132	E9QL31
13132	P98078
13132	Q3TN55
13132	Q3TRE6
13132	Q3TRI2
19228	P41593
2543386	Q9P6P6
13138	Q544G5
13138	Q62165
13138	Q8BPJ7
13138	Q8CBE6
178280	Q95QD7
689560	B0LPN4
447476	A0A1L8F5Q2
447476	Q66J65
178289	C5VUK2
178289	Q95PZ0
447479	Q66J62
55237	Q9H8Y1
121665	Q8TCT6
121665	Q9UG23
837384	A0A1P8AMS3
837384	C0SUT9
291309	D3ZL57
54014	Q9NSI6
840410	A0A178WEY9
840410	Q9C6F2
824572	P25851
840412	Q8LCE4
20335	G3UWH0
20335	P60060
20335	Q5SWJ8
20334	Q01405
20334	Q8C1E4
79740	A8MT70
79740	B7ZMD2
79741	Q96M83
48481	Q9XYP8
844308	A0A178WDC8
844308	Q8L831
20333	O08547
79745	A8K6D0
79745	B7Z936
79745	Q8N3C7
1582	Q9UNU6
1583	A0A0S2Z3R3
1583	P05108
137994	A8K1M9
137994	E9PMA4
137994	Q2VYF4
844306	A0A178WG77
844306	F4IF87
844306	Q8RY17
1586	P05093
1586	Q1HB44
1584	P15538
1584	Q8TDD0
844302	A0A1P8AM53
844302	A0A1P8AM60
844302	Q8RXZ4
252995	Q8NAU1
24030	O35680
175708	Q09408
143425	Q86SS6
179488	Q23255
237336	P62340
282827	Q5FWY5
179484	Q19905
175700	Q9N394
175701	Q9N393
175706	Q09411
175707	Q09409
175704	Q09353
339451	Q6TDP4
66687	Q7TPU5
66687	Q9CXF4
843828	Q7G8V2
66684	Q9CZY2
243912	Q5EBG6
66682	Q9CQA1
288707	B0BNM9
843820	A0A178WFC4
843820	A0A1P8ATR0
843820	A0A1P8ATS7
843820	A0A1P8ATS9
843820	Q9SSG5
344148	O14513
145553	Q86V88
178756	Q9N4E2
843827	Q9S829
178755	P45442
131368	Q8TCW7
826447	Q9LDN9
826449	Q94JV5
839999	A0A178W639
839999	Q9SA07
822039	Q9LV59
67886	A0A0A6YY67
67886	H7BX08
67886	Q8C1B1
543565	K4BPR4
543565	Q947S8
306066	Q66HC1
172886	O02217
126364	Q8N386
23731	Q9H330
23732	Q9P0K9
161198	Q86T13
217149	B1AR13
34850	Q27421
2542440	O13762
296654	Q68FP1
268932	Q6P9K8
268933	Q8CFJ9
27022	Q9UJU5
839991	A0A178W315
839991	A0A1P8ASA2
839991	A0A1P8ASA4
839991	A0A1P8ASA6
839991	A0A1P8ASA7
839991	A0A1P8ASB7
839991	A0A1P8ASD5
839991	A0A1P8ASG1
839991	Q6NLU6
51797	P70698
51796	A2A8V8
51796	A2A8V9
51796	E9PUK6
51796	Q52KI8
51793	O08972
51793	Q99LD8
51792	Q76MZ3
51791	P97492
821866	Q9LIK3
59227	Q9VM82
59227	Q9VM83
59227	X2JDF3
338323	Q86W24
821861	A0A178VCV2
821861	Q9LIK9
79465	Q9BZM4
35074	Q9VJB3
35076	Q9VJB0
35077	Q9VJA9
35077	X2J6K6
35070	O15943
35070	Q4ABE7
35070	Q4ABE8
35070	Q4ABE9
35070	Q4ABF0
821863	Q9LIK7
35072	Q8INY5
35072	Q8INY6
35072	Q9VJB5
35072	X2JEH3
35073	Q0E8P6
73626	Q9CPN7
839997	Q9SA05
35078	M9NES0
35078	P15372
35078	X2J8V5
41849	Q9VFA0
83558	Q14AT2
74075	Q9D495
8314	A0A024R305
8314	F8W6N3
8314	Q92560
8315	Q59H81
8315	Q7Z569
8317	B2R6V2
8317	O00311
189280	Q9XUK2
189281	Q69Z08
8312	A0A0S2Z4R0
8312	A0A0S2Z4S3
8312	O15169
8313	E7ES00
8313	Q9Y2T1
78903	Q91XU0
8318	O75419
189289	C6KRK5
189289	Q23220
115948	A5D8V7
115948	B3KPH7
115948	K7EN59
56417	Q3UH31
56417	Q99MU3
56419	Q9Z207
56418	Q9CQW1
55573	D6R9V8
55573	D6RDN0
55573	D6RFH2
55573	Q9UKY7
389151	Q6ZRT6
9928	Q15058
9929	A0A024R1P5
9929	Q15040
9921	A0A024RBP0
9921	Q8N5U6
107932	E9QAS4
107932	E9QAS5
107932	Q3ULG0
107932	Q6PDQ2
107932	Q8BM83
9923	B3KR52
9923	F8WAI8
9923	Q1RMZ5
9923	Q9NUA8
9924	Q504Q3
9925	O15062
9925	Q5T942
9926	Q92604
9927	O95140
55850	Q9NZ43
55851	Q9NZ42
55852	Q8IWB9
148345	B7ZLG7
148345	G8JLG8
55854	Q8WU90
117542	Q6GMN2
55857	A0A087X251
55857	Q2M2Z5
55858	Q9HC07
55859	Q9HBH7
23272	Q9UK61
35655	A0A0B4LEE5
35655	Q0E9G8
35655	Q9V4K2
74168	Q9ESG8
814315	Q8ID26
100174802	B3DLL9
317973	M9PBI0
317973	M9PDN0
317973	Q86BQ2
833524	A0A178U8E1
833524	O81146
20980	A0A0R4J2C2
20980	P46097
25770	O95567
25771	A0A0A0MRY0
25771	B0QYI1
25771	Q8WUA7
25776	A0A024R1L9
25776	A0A087WUW0
25776	Q9Y3M2
25777	A0A024R1P7
25777	B4E2A6
25777	Q9UH99
186882	A0A0K3ARN3
186882	A0A0K3AV67
186882	G5EBP2
186882	G5EG60
25778	Q6XUX3
834316	A0A178UH77
834316	Q9SEI3
21853	Q3U574
21853	Q9R1X4
100271715	A8MVX0
18195	P46460
810838	Q8II83
51279	F5GWF3
51279	F5H7C8
51279	Q6P672
51279	Q9NZP8
24825	P12346
810837	Q8II84
734520	A0A1L8I134
734520	Q4V7Z0
24826	A0A0G2JXY8
24826	G3V6V3
832632	A0A178UBM3
832632	F4JY62
832632	Q8LD64
3646	P60228
3645	P14616
3643	P06213
3642	Q01101
816780	Q8S8F8
3640	P51460
64960	P82914
17970	O70145
64963	P82912
64965	P82933
26085	A0A1R3UCE9
26085	Q5BQ99
26085	Q86VI7
26085	Q9UKR3
64969	P82675
26086	A0A087WVF5
26086	A0A0A0MRC4
26086	A0A0A0MSK4
26086	Q86YR5
79915	Q96QE3
2543311	Q9P7U1
2543310	O14216
2543317	Q9P6N2
2543316	Q9URW3
2543315	O14212
31262	Q9W4W2
2543319	O14214
85364	Q9NUD5
854151	Q08108
854150	Q12692
854153	Q92328
854152	Q08096
854155	Q08054
854154	Q08058
854157	P38902
854156	P04786
854159	Q12006
854158	P22579
810786	Q8IID5
2542952	Q10439
2542953	Q9UTR5
2542950	Q10437
116636	Q62622
2542958	Q09872
2542959	O14225
116638	Q62634
36754	Q8SXR5
817784	F4ISU2
36750	A0A0B4K7R5
36750	A0A0B4K807
36750	E1JH79
36750	Q9NKV0
25193	P48961
36753	A0A0B4JCU1
36753	A0A0B4JD64
36753	A0A0B4JD82
36753	A0A0B4KF84
36753	A0A0B4KG35
36753	A1ZA69
36753	A1ZA70
36753	A1ZA72
36753	A1ZA73
36753	Q8MYR8
850894	Q12460
850896	Q05778
850897	P52553
850890	Q05776
850891	Q05777
850892	P14743
850893	P21304
53938	A0A024R3V4
53938	A0A0S2Z5A8
53938	Q9H2H8
5008017	A0A178VHB4
5008017	A0A1I9LQB9
5008017	A0A1I9LQC0
5008017	F4IXJ0
104776	Q8K0L1
104776	Q9EQ20
100710	F8WHU5
100710	Q4VA53
10905	O60476
112398	A0A024R0R2
112398	Q96KS0
112399	B3KVT0
112399	F8W1G2
112399	Q3T1B0
112399	Q9H6Z9
89791	O35095
837084	A0A1P8APH7
837084	Q9SE37
837082	A0A178WMN2
837082	Q06402
837083	Q9MA50
84094	G3X924
84094	Q91VC4
188904	Q23049
363194	D3ZQE8
817439	A0A178VQE6
817439	Q9ZV24
817437	Q8LPN3
83416	Q96RD9
819326	A0A178VTN2
819326	O80713
817433	A0A178VZ27
817433	F4IJM9
817433	Q94B55
817432	Q9ZV31
819329	A0A178VSE3
819329	A8MS82
819329	Q8VYR7
885362	Q79FI9
29461	F1LP80
29461	P20156
2543144	Q10180
340527	A0A0J9YY34
823469	Q9M2B9
81002	H9KVE7
81002	P36407
837949	A0A178WAN1
837949	Q9LMG7
74485	Q9D3W5
304000	Q5VJ70
10906	A0A024RBK4
10906	O14545
100009540	P11716
944834	P0AFG8
40863	A0A0B4K603
40863	A0A0B4K631
40863	A0A0B4K6V2
40863	A0A0B4KF90
40863	A0A0B4KFE2
40863	A0A0B4KGC6
40863	B7Z0U7
40863	E1JJ78
40863	Q9VI75
814204	Q8IDQ6
432197	Q6INS4
814209	Q8IDN9
151963	Q8IYB1
33704	M9PEL6
33704	Q24173
37086	A0A0B4KEZ3
33706	Q9VMX9
33707	Q9VMX8
37083	A0A0B4KFV0
37083	Q7K2X1
37082	Q7JRH5
33702	Q9VMY2
33703	Q9VMY1
18509	G3UX36
18509	P47239
18508	P63015
18508	Q8VBX9
33708	Q9VMX7
33709	Q9VMX6
37089	P54360
380217	Q7ZXU4
264064	Q8R3L8
171285	Q8VIM0
109934	E9PUE7
109934	Q5SSL4
76022	E9Q507
76022	Q32NZ8
76022	Q9DB00
769677	Q5ZLN4
39531	Q9VU96
39530	Q9VU95
841407	A0A178WMU0
841407	Q9C6D0
39535	Q9VUA0
25051	P32301
39537	Q8SWR2
39536	P13496
9849	Q6AHZ1
25050	P13234
90324	Q96F63
841408	A0A178W6G7
841408	Q852U6
31702	Q9W3N2
31703	Q9W3N1
31700	H1ZYF1
31700	P29327
31700	Q95TP9
31701	P51406
31706	Q9W3M8
31707	Q9W3M7
31704	Q9W3N0
31705	Q9W3M9
811131	Q8I5W9
20460	A2AD39
20460	Q60988
20460	Q8BQI9
501	P49419
109689	Q8BWG8
115557	Q86VW2
34068	P11046
34069	D8FT19
34069	M9PCH3
34069	Q9XZ28
23649	Q14181
34064	Q9VLX0
34065	Q9VLW9
34066	Q9VLW8
34067	E1JHB2
34067	Q5U0V6
34067	Q9VLW7
34067	X2J9T8
34060	P16163
34061	Q9VLX3
39914	Q9VVD9
298890	B0BN65
89849	Q8NAA4
89849	Q9H7Q5
224762	Q8R0K2
39289	Q9VTJ3
184134	P91216
811499	Q8I4W6
39284	Q9VTI8
39284	X2JAZ6
822735	A0A1I9LMY6
822735	Q9LI65
226896	Q91ZK0
108086	P58283
108089	Q925F3
645425	Q5VT98
89842	Q9WTZ3
68510	A0A0G2JH17
68510	K3W4P2
68510	Q3U1N8
68510	Q6P4S8
815558	Q9SKI0
12161	P20722
12161	Q3UXB2
12161	Q8BRW3
13867	Q61526
47272	A0A0B4KF51
47272	Q7K4V4
107358	Q9ET30
23643	Q9Y6Y9
2871059	O74689
89846	A0A024R252
89846	A8K9G1
89846	Q5JSP0
183640	Q18726
180597	Q20677
180596	Q20676
180596	Q8WQF1
287280	Q6PEC4
2542876	O14300
100683	E9QLK7
53372	P70582
51179	Q9NYQ3
180598	Q20678
406275	Q7ZTZ4
12168	O35607
12168	Q3UER5
12168	Q3UG09
12168	Q3UU71
2875733	G5EB89
72236	Q99P25
234311	G3X9F7
622434	D3YYY8
79221	A0A0R4J1F3
79221	A0A1B0GR65
79221	A0A1B0GRH0
79221	A0A1B0GSQ5
79221	Q99N13
173870	Q19989
79918	Q8TBK2
170707	A2ALR9
170707	Q3V0C5
79228	Q86W42
72238	A0A286YDB3
72238	Q3UN43
72238	Q80XQ2
77045	Q9CXE2
172414	P34689
73542	Q8C1R0
852128	Q04409
852129	Q04410
852126	Q04408
852127	Q12034
852124	P17695
852125	Q04406
852122	Q12306
852123	Q04401
172419	O01512
852121	P48813
552900	A0A087WZT3
552900	Q9H3K6
13864	P43136
4784	B4DHW2
4784	D2DXM9
4784	Q14938
4783	A0A024R241
4783	Q16649
4782	B7Z4T6
4782	P08651
4781	A0A0A0MRX8
4781	A0A1B0GWB8
4781	O00712
4781	Q5VW26
4781	Q5VW27
4781	Q5VW28
4781	Q5VW30
4781	U3KQE8
4780	Q16236
839257	A0A178W4K0
839257	Q9LQ73
132720	Q8N8J7
854988	Q03722
854989	Q03723
854986	P49435
854987	P12887
854984	P02407
854985	Q03718
854982	P0CX55
854982	P0CX56
854983	P51998
854980	P34760
854981	P34161
838368	B9DH36
838368	Q9LMU0
50568	Q9ERQ6
380037	A0A1L8GNT3
380037	Q8AVJ0
838365	Q9LMU2
838367	Q9SMW7
838362	Q42523
838363	A0A178WKJ6
838363	Q8RXN0
832049	A0A178UL23
832049	Q8VZV6
832048	F4K124
832048	P46014
81641	A0A0G2JVE6
81641	P15684
69727	P62069
839014	Q93VR4
839017	A0A178WHV7
839017	Q8L466
839250	A0A1P8ASA3
839250	A0A1P8ASC5
839250	A0A1P8ASE8
839250	Q9LQ89
380033	Q7ZYR1
825172	A0A178VPE2
825172	Q9M1X4
825171	A0A178VIM9
825171	Q9M1X5
140458	Q5HYF3
140458	Q8WWX0
51812	Q3TJY1
51812	Q3TYU7
51812	Q99L90
185773	A0A131MBE3
185773	A0A131MBL5
825179	A0A178VI58
825179	Q9M1D4
825178	A0A178V9H3
825178	Q9M1D5
181644	P39055
181640	Q9XTQ7
494514	Q8TAI1
29213	B4F7C2
641434	P31399
855585	P27929
855584	P17555
855587	P20081
855586	P53911
855581	P53909
855580	P41948
855583	P53552
308578	D3ZUY8
841629	Q9ZU23
855589	P53913
855588	P53912
29214	P69897
821419	F4J9W8
821419	Q9LHN3
81839	A0A024R0E3
81839	Q8TAA9
817845	A0A178VY90
817845	F4IUR2
817845	Q8GYK6
836143	A0A1P8BH66
836143	Q9LSS5
819864	A0A178VJ70
819864	Q84JZ6
819865	Q8RWZ3
81833	Q9HBV2
821411	A0A178VJY0
821411	F4J8V9
821411	Q0WL95
821411	Q96292
81831	Q32NC3
81831	Q8NC67
81830	P62494
3876057	P00842
821416	A0A178V5Y2
821416	Q8VZ80
832291	Q93ZM2
853298	P39515
853297	P47009
853296	P47008
853295	P46958
853294	P47007
853293	P47006
853292	P47005
853290	P14359
838940	A0A178WG36
838940	Q9LR30
838941	Q9LR29
140488	Q9CPN8
838946	Q84JS6
42358	A8JR46
42357	A0A0B4KGC9
42357	A0A0B4KGH7
42357	A0A0B4KHF1
42357	E1JIQ4
42357	Q8IN65
42357	Q9VDT8
42356	Q86NQ2
42356	Q9VDT9
42354	Q9VDU1
42353	Q9VDU2
42352	Q9VDU3
42351	Q9VDU4
42350	A0A0B4KHS0
42350	A0A0B4LHB7
42350	A0A0B4LHB9
42350	A0A0B4LID6
42350	E1JIQ1
42350	E1JIQ2
42350	Q0IGX3
42350	Q94900
4961448	O40934
4961448	Q2HR83
177160	Q9N5U5
177161	O02115
177162	Q9U7D3
177162	U4PM52
855638	P48232
855637	P48231
855636	P06786
855634	P06781
855633	P53935
855632	P53934
855631	P36019
855630	P53933
10332	B4E2Z5
10332	H7BXU4
10332	Q9H2X3
10333	B2R933
10333	Q9Y2C9
10330	Q9Y2B0
10331	Q9Y2A9
10336	B3KQ06
10336	B3KWT8
10336	B4DTN5
10336	Q3KNV8
56459	Q9R1T2
10335	Q9Y6F6
70093	Q7TSS2
70097	F8VQK5
70097	P59808
84553	Q5TGI0
853748	P14164
853741	P32341
853743	P28707
853744	P28708
853747	P26793
853746	P22936
6271	A0A0S2Z4H2
6271	P23297
6273	P29034
6272	Q99523
6275	P26447
6274	P33764
6277	P06703
6279	P05109
6278	P31151
176410	P34552
173421	A0A0K3AWY0
173421	H2KY95
173421	Q9TZ51
313658	Q2TL32
173422	A0A0K3AUL9
173422	Q9TZ50
3565767	Q95017
2768858	A1ZBY3
174540	Q23672
381921	Q6ZQ29
827157	F4JIJ2
827154	A0A178UXP7
827154	B9DFF8
827154	P29511
827153	F4JII6
827153	F4JII7
827153	Q5XF36
835040	A0A178UGE1
835040	Q9LT96
827159	A0A178UUT2
827159	A8MS28
827159	P51419
827159	Q0WRB8
835813	A0A178UL78
835813	A0A1P8BDV9
835813	Q67YW0
835813	Q9LU77
835815	A0A178UCR0
835815	Q0WV19
835815	Q9LF79
835814	A0A178UPQ9
835814	A0A1P8BHP7
835814	A0A1R7T3B1
835814	A0A1R7T3B2
835814	Q9LU76
835816	A0A178UMD7
835816	A0A1R7T3I7
835816	Q9LU74
121793	Q8N6K0
823812	A0A178VGD9
823812	A0A178VIH1
823812	A0A1I9LN24
823812	A0A1I9LN25
823812	Q9SNB9
837592	A0A1P8APE6
837592	Q9FNY4
857	A0A024R757
857	A9XTE5
857	Q03135
857	Q2TNI1
857	Q59E85
857	Q7Z4F3
813510	Q8I2S2
823817	F4J959
823817	Q9SNB4
837593	A0A178WMK0
837593	Q9XIK0
84190	Q8N6Q8
858	P51636
858	Q53X57
859	A0A024R2D8
859	P56539
946762	P33602
45368	A4UZR3
45368	A5XCQ1
45368	Q9W2M2
653361	P14598
45360	Q9W1I9
291145	D4A3K5
78834	Q9CY99
44018	A0A0B4KF48
44018	Q7M3M8
815145	Q9ZUF6
44014	E1JJ98
44014	P27398
44013	M9NDX0
44013	M9PBI9
44013	M9PBJ0
44013	M9PDS3
44013	M9PDS8
44013	M9PDZ6
44013	M9PDZ9
44013	M9PEA0
44013	M9PEA5
44013	M9PEA9
44013	M9PGY4
44013	M9PGZ0
44013	Q9I7U4
44010	Q9VUY9
44011	A0A0B4KEW8
44011	A1Z6W9
854216	Q08421
33036	Q9VR92
854214	Q08417
947803	P0AG55
854212	Q02794
854213	Q02792
854210	P33448
854211	P20449
947809	P0ADY3
78830	Q8BH59
374207	A0A1D5PXL2
374207	F1NP26
374207	P83038
176330	Q03565
844721	A0A1B1W4Y2
844721	P56795
2539572	O74887
41195	Q59DX8
41195	Q9VH73
16709	A0A087WNW3
16709	A0A087WP14
16709	A0A087WP48
16709	A0A087WP85
16709	A0A087WPW5
16709	A0A087WPX0
16709	A0A087WQ25
16709	A0A087WQD0
16709	A0A087WQF8
16709	A0A087WQG4
16709	A0A087WQI3
16709	A0A087WQQ5
16709	A0A087WRS1
16709	A0A087WS04
16709	A0A087WS23
16709	A0A087WS29
16709	F8VQC7
16709	Q61595
246386	A1Z7X7
41192	Q9VH77
41193	Q9VH76
5223	B7Z9E5
5223	P18669
5223	Q6FHU2
818011	A0A178VW11
818011	A0A1P8AY36
818011	P51418
2539579	Q9USG9
41198	A0A0B4KH08
41198	Q0KI93
41198	Q9VH71
5226	B4E2U0
5226	P52209
5225	P20142
54913	Q9BUL9
179649	H9G2Y7
179649	P34885
179641	Q18787
37596	Q9W221
179645	Q20950
25567	Q05546
2541179	Q11120
2541178	O94321
2541175	O42991
79818	B7Z1H1
79818	Q9H707
2541177	O94323
2541176	O94676
2541171	O94294
2541170	O94681
178516	Q9XUF2
2541172	Q92366
14369	Q61090
14369	Q810L8
14369	Q9CUZ6
735113	Q4V7U6
830550	A0A1P8BD47
830550	Q9FG08
830557	Q9FG37
830556	F4KAV7
830556	P92937
207165	E9Q6A7
207165	Q6P9L3
14360	P39688
14362	O70421
14365	Q61086
3565124	P90831
842288	A0A1P8ATH0
842288	Q29PQ8
842288	Q9ZWS9
280717	A0A140T897
280717	P02769
284415	D2DJS5
284415	D2DJS6
284415	Q6UX27
284418	Q8N5Q1
83997	D3Z7V3
83997	H7BX64
83997	Q3URD3
83992	Q20BG9
83992	Q8WZ74
83993	Q99ME7
83990	A0A024QZ45
83990	Q9BX63
83998	A0A024R0M1
83998	Q9BYZ8
834078	A0A178UE12
834078	A0A1R7T3D5
834078	Q9FKS8
254910	Q5TCM9
66917	Q9D1P4
66916	Q9CR61
66915	B2RVT1
66915	Q3U898
834073	Q5PP12
66912	Q91VK1
66911	Q8VHN8
834077	A0A178UKZ2
834077	O04331
179304	Q86ND9
179304	Q95QA3
652968	Q8WTX7
838433	Q9LPR6
152007	A0A087WUM5
152007	A0A088AWP7
152007	Q5VZR0
152007	Q9H4G4
832890	Q8RX84
381591	Q587J6
40247	Q9VPG9
34303	M9PD20
34303	Q9VL80
40245	M9NDW9
40245	Q9VPH1
40242	Q9VPH4
40241	M9PG67
40241	Q9VPH6
