yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CECA5	Entry
821685	A0A178VDS7
821685	A0A1I9LQS1
821685	Q058K9
374291	F5H5N1
374291	O75251
374291	Q7LD69
821687	Q8S3D2
81717	Q9EQH5
855782	P53738
851639	Q12454
851638	Q12378
855781	P07390
851633	Q12298
851632	Q12176
851631	P15732
820151	Q8L850
851637	Q12167
851636	P05756
851635	Q12156
851634	P40970
11989	P70423
10648	O95968
12259	P98086
11983	O35143
54596	Q5T7N2
838832	A0A178W8D7
838832	Q9LNJ0
11984	A3KML5
11984	P63082
8629	O75564
179162	O76840
179160	Q23089
179160	Q8MPS6
838833	A0A178WGJ7
838833	Q8LFJ5
179165	A0A1N7SYZ2
179165	Q22918
64518	Q9BXF9
10581	Q01629
10580	B4DTX5
10580	Q9BX66
13169	Q62418
10585	A0A140VKE0
10585	Q9Y6A1
838836	F4I1B7
838836	F4I1B8
10587	E7EWK1
10587	Q9NNW7
10586	Q9Y586
10589	Q14919
10588	P49914
838837	A0A178W0Z4
838837	B9DFR1
838837	F4I1C1
838837	P48347
117286	Q96Q77
10840	O75891
10840	Q53H87
176802	G5EGI1
831039	A0A178UIA9
831039	Q9LYG3
176806	Q17390
10841	O95954
176808	Q9U9Y8
8620	O15130
20853	A2A5R8
20853	A2A5S3
20853	Q3TU43
20853	Q3TWA1
20853	Q3U7A6
20853	Q3UKX3
20853	Q3UTC8
20853	Q9DBE7
20853	Q9Z108
840461	Q94F09
3646629	A0A1D8PT93
844379	A0A2H1ZEF6
844375	A0A178WF59
844375	Q0WR11
844375	Q9SEX2
830850	A0A178UR80
830850	B3H6B0
830850	F4KFD7
830850	Q9FIB6
844377	A0A178WID3
844377	Q9C968
844370	Q0WW68
844370	Q39002
37547	Q7JWP9
155908	P04618
155908	Q77YF8
20362	B1AQY9
20362	B1AQZ0
20362	B7ZC46
20362	Q8CHH9
824816	A0A178VI77
824816	Q8GUN2
824813	A0A178VE17
824813	Q9LXZ4
829308	A0A1P8B913
829308	F4JSS8
829308	Q0WTZ3
829308	Q9C5T4
100772415	G3IJ36
44513	Q9W1V6
44513	S0AT10
44510	Q9W494
1087	Q14002
823703	Q9M1E6
1082	A0A0F7RQP8
1082	P0DN86
1081	A0A087WYZ4
1081	P01215
1081	Q6I9S8
1080	A0A024R730
1080	P13569
734291	Q5FWN8
39345	Q9VTQ3
242291	Q80V26
1088	B4DLI3
1088	P31997
1088	Q0Z7S6
179787	E1B6T7
179787	E1B6T8
179787	E1B6T9
152015	A0A140VKG6
152015	Q9BZX4
841778	C0LGG8
841778	F4HRH4
179782	G5EF06
949040	P0A6T5
826411	A0A178V304
826411	Q8H1F4
835120	Q9LUF8
179788	A0A0K3ARX2
179788	A0A0K3AUS4
179788	G5EDK5
179789	Q23215
129303	Q86TG1
2540729	O94313
2540728	Q9UUM2
39015	G8IQ59
39015	H0USS9
39015	H0UST1
39015	M9PBX8
39015	Q7Z020
2540723	O42978
2540721	O42964
2540720	Q9Y7K2
2540727	Q9Y8G3
2540725	O94318
2540724	O42955
29528	P63025
734747	Q3B8I7
29521	P56603
29521	Q5D009
29527	P35355
109075	Q542B0
109075	Q921I9
416320	E1BYN7
100310821	A0A1L8F5K5
1339	Q02221
50719	Q63016
1337	H6SG15
1337	P12074
319565	Q6ZWQ0
59271	B3KWG0
59271	P58658
59272	Q9BYF1
59274	Q9H1K6
8698	O95977
59277	A8K3H6
59277	B2RE43
59277	Q9HB63
303073	D3ZX82
8694	O75907
8697	Q9UJX2
162962	Q6ZNA1
8690	Q9Y4A0
8693	Q8N4A0
8692	Q12891
180969	Q19082
119392	Q86XK3
119391	Q9H4Y5
66654	Q9CR81
66656	A0A0R4J1E2
66656	A0A0R4J1L2
66656	P57776
66656	Q80T06
66656	Q91VK2
174409	G5EFD7
178788	A0A168H9W7
178788	O61907
178788	Q76NP4
178788	Q86S28
499314	Q3MHT4
174401	I2HA98
174401	P90925
178783	O61880
55719	Q8IX21
55718	A0A0C4DH01
55718	Q9NVU0
189253	O45897
55713	A0A087X1P4
55713	A0A0B4J1Y0
55713	Q8N3P8
55713	Q9HCZ1
55711	A0A024RAW7
55711	B2RBI0
55711	Q96K12
55711	Q9NUX8
55717	Q659C9
55717	Q9BZH6
55716	A0A024R0Y9
55716	A0A024R0Z6
55716	A0A0S2Z6E3
55716	Q6UX01
55715	A0A024R6S2
55715	H3BQ19
55715	Q8TEW6
78957	Q9WV48
829947	A0A178V4S0
829947	Q8GUM2
8349	Q16778
835777	A0A178UI60
835777	A0A1P8BB26
835777	Q9FJT7
829943	Q0WWL8
829943	Q9T074
829941	A0A178UTY6
829941	Q9T072
8342	Q99879
8341	A0A024RCJ9
8341	Q99877
8340	Q99880
8343,8347,8346	B2R4S9
8343,8347,8346	P62807
8345	Q93079
115992	Q96A37
728621	Q5VVM6
55757	Q05D90
55757	Q9NYU1
8618918	Q8SSS9
827497	A0A178UYJ0
827497	Q709F4
827497	Q8L7G8
3467	P05000
816425	A0A178VY14
816425	A0A1P8B0Y5
816425	O64471
63940	A0A024RCP6
63940	Q9Y4H4
75991	Q8CI08
22431	A0A1L1SU00
22431	Q199A7
22433	O35426
835778	Q42538
816428	A0A178VWP5
816428	O64474
816428	Q0WUP4
147948	A0A024R4P7
147948	Q96NG8
55755	A0A0A0MRG9
55755	B3KVI2
55755	B9EG74
55755	Q7Z3M0
55755	Q96SN8
3460	A8K881
3460	E7EUY1
3460	P38484
126075	P0C7I6
4379864	Q4V516
147945	B2RCA1
147945	Q96MN2
32576	Q9VXJ7
823712	Q9M173
8528	Q99489
4379861	Q0KI27
32889	M9PF59
32889	Q9VWN1
854086	P53685
165721	A0A140VJI2
165721	Q8NHS0
32579	P23792
854084	Q08229
3638	A0A024RD68
3638	A4D2M9
3638	F5H6P3
3638	O15503
3636	O15357
37407	Q9W2K8
3635	Q92835
3632	Q14642
3633	B3KMW4
3633	P32019
3630	I3WAC9
3630	P01308
3631	D3DVH3
3631	Q96PE3
2542619	O14248
2542618	Q9UUJ4
822584	A0A178VAC5
822584	Q84JZ7
854081	Q08232
2542611	O14008
2542610	O14206
2542613	Q09710
2542614	Q9HE15
2542617	Q09697
57711	A0A0C4DFR4
57711	Q6P280
55753	Q9ULD0
57713	Q5VUG0
57715	Q9NTN9
57715	Q9NWU8
57717	Q9NRJ7
57716	Q9BXM0
114642	Q8BNZ8
114642	Q91Y44
57718	Q6NUP7
114641	P62900
114641	Q5M9K9
117596	P62815
209032	B9EHM1
209032	Q8BFR1
841223	A0A1P8ASX4
841223	A0A1P8AT14
841223	Q9FQ09
116647	Q62765
116643	P46462
293721	D3ZAN3
112724	A0A024R4M8
112724	B3KVA3
112724	Q8NBN7
20585	Q6PCN7
293725	Q68FR6
389812	Q6UWW0
24416	P31422
2346	Q04609
843921	A0A178W4S4
843921	Q94CH8
41989	Q9VEV7
841222	Q9LNF4
345275	Q7Z5P4
20589	A0A0B4J1E3
440699	Q8N7C0
420969	Q5ZLD1
178487	D3NQB1
178487	Q9U2S6
810861	Q8II60
24873	P13053
21803	P04202
21803	Q3UNK5
21804	Q62219
24877	Q56A29
24874	Q64259
24875	P30083
21808	A0A0A6YXU9
21808	P27090
21808	Q3TWH5
21808	Q8CDZ9
55750	A4D1U5
55750	Q53H12
821661	A0A178VA02
821661	Q8RWI9
100952	Q99K41
134829	Q5SYC1
827725	O81862
817488	A0A178VWC7
817488	A0A178VXN6
817488	Q9ZW22
829910	A0A178UV16
829910	A0A178UWU8
829910	A0A178UXH8
829910	A0A1P8B5Z0
829910	A0A1P8B5Z2
829910	A0A1P8B5Z4
829910	B9DFI3
829910	F4JS39
829910	Q9SZE9
817487	A0A178VWK9
817487	Q9ZW21
817484	A0A178VTS8
817484	Q9ZW18
817485	Q9ZW19
817482	Q9ZW16
817483	F4IKM1
817480	A0A1P8AYK7
817480	A0A1P8AYR7
817480	F4IKL8
817480	Q9ZW14
817481	A0A178W0T8
817481	A0A1P8AYI3
817481	A0A1P8AYM6
817481	Q9ZW15
43938	Q9VMQ9
829915	Q6EJ98
851670	Q03833
853365	P06105
444264	Q6GNU1
294515	D3ZBQ1
853364	P80428
9980	Q9Y3R5
842785	F4I890
842785	F4I891
842785	Q94AQ8
831558	A0A178UKI6
831558	Q9LFK6
105653	B9EIC7
105653	Q8K0S0
944864	P36683
9667	Q14151
36988	Q7JWU9
9665	Q9Y4F3
2541028	Q9USR1
9663	Q92539
9662	Q66GS9
67661	Q6VH22
36981	E2QCG7
36981	Q0E940
36985	P41093
36984	Q9V3G3
194590	A2AFI8
194590	B9EI38
194590	Q3UHE9
194590	Q80XA6
36986	A0A0B4LFV9
36986	A0A0B4LGV3
36986	A1ZAV3
37054	Q7JYK5
37055	A1ZB21
24417	P31423
37053	A1ZB19
269608	A0A0A0MQC2
269608	B1AS67
269608	Q66T02
37058	Q7JW48
37059	Q7K1H9
3639018	A0A1D8PUA2
853369	P47035
3639011	Q5ACU3
3639010	Q5ACU4
853368	P47034
818972	A0A1P8B034
818972	O22833
2541020	O43018
841472	A0A1P8ATX5
841472	A0A1P8ATZ0
841472	Q0WQF4
534027	A0JNJ3
841479	Q93XW9
380246	A0A1L8FE96
380246	P35567
843731	A0A178W7B5
843731	Q9C9B5
100778906	I1MC28
344658	Q7Z3H4
344657	A6NIV6
113961	Q68G33
5142379	A5Z2X5
107182	E9QAE3
333654	Q3TCU2
333654	Q5I1X5
830460	A0A178UD66
830460	Q9M007
814079	Q8IEC7
226757	E0CYH4
226757	Q8C6G8
2538847	O74509
68098	G3UWD8
68098	Q9CR50
68094	Q3UID0
68094	Q6PDG5
68095	Q9CRD0
68097	Q9D0M5
68092	Q9CQ49
811423	Q8I540
811421	Q8I542
67248	P62892
67248	Q505A8
57119	B2R4Q0
57119	O95925
811425	Q8I538
67245	Q5SRW7
67245	Q8C669
67246	B2KFD2
67246	Q5DTW7
822767	A0A178VMH2
822767	Q9LW45
67241	Q924W5
851570	P00912
855928	P32363
851572	P13045
851574	P32568
851575	P49626
851576	Q12488
851577	Q99359
851579	Q12248
35984	A1Z7V8
35984	A1Z7V9
35984	Q7K3S2
266842	Q09EE7
266842	Q94392
35986	B5RJ76
35986	Q9V595
157769	B4DUD8
157769	E7ER68
157769	Q658Y4
433693	B1AXD8
220972	A0A024R7U2
220972	Q5T0T0
3394	H3BPS5
3394	Q02556
3397	P41134
3396	Q14197
3399	Q02535
3398	Q02363
3398	Q53T66
226442	Q99LI5
2542275	Q10316
852947	P53236
212377	B1AUR6
4237	A0A024RA94
4237	P55001
2542273	O13810
76055	Q9EQQ9
852941	P53231
4261	A0A087X2I7
4261	A0A0B4J1S1
4261	P33076
4261	Q66X48
4267	A0A096LP69
4267	P14209
852943	P53233
447109	Q66KY6
147463	Q8N6D5
4236	P55081
447107	Q66KY8
818848	P0DKG7
170770	B2RVL4
170770	Q99ML1
7776	J9JID5
7776	Q9UL36
3638050	Q5AFP3
3361456	H2FH12
3361456	Q10668
35368	A0A0S0WGT1
35368	Q27591
35369	Q9VIG6
35364	Q9VIH1
224008	Q8BGX7
35366	Q7KT22
228410	Q8CE71
228410	Q99LI7
35362	Q9VIH3
812190	Q8IKJ7
812196	Q8IKJ1
812195	Q8IKJ2
380165	Q7ZYG7
825230	F4JBW0
825230	F4JBW2
825230	Q9M201
825231	A0A178VEY8
825231	Q8VZ95
825233	A0A178V702
825233	A0A1I9LT62
825233	Q9M001
825234	Q9M000
825235	A0A178VL35
825235	Q9LZZ9
103988	P52792
103988	Q5SVI5
103988	Q5SVI6
134285	Q8WVE6
272347	E9Q569
272347	Q8BL72
272347	Q8BV16
272347	Q8BVH0
25917	A0A024R2F4
25917	Q9BV44
25914	Q86VV8
25915	A4FU71
25915	Q9BU61
25915	Q9Y3Z0
25912	Q09GN0
25912	Q9BWL3
25912	X6R6F3
25912	X6R6S3
25913	A0A024R739
25913	A8MTK3
25913	Q5MJ33
25913	Q5MJ34
25913	Q9NUX5
25911	Q5JQQ4
25911	Q9BVM2
765	B4DUH8
765	P23280
816754	Q9SIE4
816852	O22187
814029	Q8IEM0
213582	Q3TRR0
814028	Q8IEM3
180342	Q9XVF6
180343	Q9XVF7
2540877	O42707
100288797	Q8WW34
23428	Q53EM9
23428	Q9UHI5
23429	Q8N488
181690	O01299
23424	Q8NHU6
23426	Q9Y3R0
23420	Q15155
23421	D3DQ59
23421	Q13352
181698	O02365
824080	Q9M3B3
447467	Q66J73
11816	P08226
11816	Q3TXU4
109032	Q8BVK9
843262	A0A1P8AR93
843262	Q147N6
843262	Q9C983
852171	P38165
852170	P38164
852173	P38167
852172	P38166
852175	Q12491
852174	Q12260
852177	P07251
852179	P38169
15926	O88844
2538767	O74432
814023	Q8IEN3
177203	Q966C6
177202	Q8T876
177202	Q966C7
171917	Q9N3T2
817818	F4ITS6
817818	O80895
171914	Q9N3T8
171912	G5ED39
853229	P32525
853226	P39531
853227	P32524
853224	P39529
853225	Q02820
853222	P08466
853223	P39526
74549	A0A1D5RLR7
74549	Q9D2X5
853221	P07252
57157	Q8N3S3
838917	A0A1P8AM96
838917	Q9SXS2
838916	A8MQX0
838916	Q940Y5
838918	A0A178WB77
838918	Q8LDC9
6138	A0A024R2Q4
6138	P61313
6139	A0A024R261
6139	P18621
855688	P53960
855689	P46678
855686	P53958
6133	P32969
6133	Q53Z07
6130	P62424
855682	Q10740
855683	P53633
855680	P53955
6135	P62913
6135	Q5VVD0
837267	A0A178WH17
837267	B9DFJ3
837267	Q9XE58
4337672	Q6L4L4
839066	A0A178WF65
839066	A0A1P8ARS7
839066	O04450
43645	Q9VA45
839060	A0A178WHE7
839060	A0A1P8ATM4
839060	Q9FYL9
839061	Q9FYL8
839062	F4I9A1
839062	F4I9A2
830813	Q9LXB9
100043034	A2AWF2
1593	Q02318
140780	Q91Z96
140781	B2RXX9
140781	Q91Z83
2540873	P15398
57116	Q8IW36
182275	Q17675
182276	Q65CM0
3885761	C6KTA4
173458	Q9N5E7
173454	A0A0M7RDW0
173454	O44847
173457	O16689
852795	P53153
852794	P40957
852797	P53009
852796	P53154
852791	P32435
852790	P53150
852793	P53152
837268	Q6R0E3
830936	F4KI95
830936	F4KI97
830936	Q8GUP4
852799	P53156
852798	P53155
208194	E9PZS5
208194	Q8C163
837269	C0LGD8
856085	P06777
856084	P46151
856087	Q02724
856086	Q02710
856081	Q12505
856080	Q02651
856083	Q02685
124790	Q96MH2
856089	Q02732
856088	Q02725
821445	A0A178VEB1
821445	Q9LJL9
821444	A0A1I9LLZ1
821444	Q9LHL3
820319	Q9CAY1
2540871	O74400
820313	F4J6A1
820313	Q9SSJ0
820314	P49598
128077	B3KY58
128077	Q8IVB5
948559	P0A698
51043	O15156
854799	Q02598
838268	A0A178WAS1
838268	Q9FQ08
854797	P12630
854796	P40548
854795	P40547
854794	P0CX45
854794	P0CX46
854793	P40546
854792	P40545
854791	P16370
854790	Q01852
2539639	Q9URV2
38418	A8JNJ6
38418	M9PBL6
38418	Q7KV69
38418	Q7KV70
38418	Q9VZQ3
2540870	P05734
20320	P97300
832204	Q2V359
832204	Q8GWV6
38411	Q9VZR0
55744	A0A024RA60
55744	F2Z2J3
55744	Q9GZY4
38413	Q8IRD3
38413	Q8IRD4
38413	Q9VZQ8
38412	Q8IRD5
38412	Q9VZQ9
2539635	O74758
38414	Q9VZQ7
79777	A0A0S2Z5Q0
79777	A0A0S2Z5W7
79777	A0A0S2Z5Y4
79777	B4DJP3
79777	K7EM05
79777	Q8NC06
839870	A0A178W2T0
839870	P0CJ48
839870	Q8VZ87
856339	P38725
856338	P38724
856337	P38723
856336	P38722
856335	P38721
856334	Q08995
856333	Q08994
856332	Q08993
856331	Q06598
856330	Q06597
231866	Q6PB81
231866	Q7TSI0
91404	B3KTX3
91404	Q86VW0
172024	G5EDF5
134	B7Z1L9
134	P30542
854249	Q12416
854248	Q12043
818049	B3H5Z4
818049	O64748
2542649	O13974
17000	B2RRV3
17000	P50284
854241	P06785
854240	Q08490
854243	Q08491
854242	P41834
854245	Q08492
854244	P40962
854247	Q08496
854246	Q12067
12552	P55288
12552	Q8C7Q6
175118	O45233
172329	P91276
175113	G5ECT7
175113	H2FLK2
175113	U4PB03
175112	A0A0K3ARL4
175112	O62265
175112	U4PAQ6
172327	H2KYP7
172327	H2KYP8
172327	Q86NC9
172326	P91027
175117	O45244
175117	U4PDV5
36048	A4UZB1
36048	Q0E9E0
2542643	O14040
36044	Q7JW66
36045	A0A0B4LG01
36045	Q6NN55
36046	Q7JXF7
36040	A0A0B4LFZ4
36040	Q7KN62
36041	P81900
843500	Q9M9H6
18619	P22005
18619	Q3UXY8
839135	A0A178WIF0
839135	Q38845
33279	Q9VPV7
33274	P11996
33274	X2J8F5
56217	B2RRY4
56217	Q9JLB2
33276	A8DYS8
33276	Q9V3X5
33277	M9PAZ4
33277	Q59E11
33277	Q9VPV8
33270	Q7KU01
33270	Q9VPU9
33271	P15425
33271	Q540W6
285513	Q6ZVF9
18616	Q3URU2
282837	Q8CFG2
120224	Q96B21
823393	Q9LXL5
3628034	Q2V2P4
143662	A0A0A0MT67
143662	A0A0A0MTD6
143662	Q8N387
379348	Q7ZWS4
100885850	Q9BTE6
379343	Q7ZTJ8
57014	Q9JHJ5
70297	B2RSU7
70297	Q6P0A4
812947	Q8I3X4
42115	H0RNN2
42115	Q9VEI3
828872	A0A178V5U3
828872	Q84JD6
823150	A0A178U6Y1
823150	Q8LGE3
836429	A0A178UKE6
836429	Q9FML4
825053	Q9LXR8
319765	Q5SF07
834614	A0A178UDB2
834614	Q9FK68
41749	A8JR05
41749	Q9VFK2
431705	Q6HA08
12968	A2RTH4
12968	Q03740
41740	A0A0B4K6W1
41740	P08970
41743	A0A0B4K680
41743	Q9VFK6
41745	O77134
41744	Q9VFK5
41747	Q9VFK4
41746	O77135
40294	Q9VPB8
7097	A0A0S2Z4S4
7097	B3KWR9
7097	O60603
7094	Q9Y490
7095	D3DNQ1
7095	Q99442
7092	B7ZLW3
7092	O43897
40291	Q9VPC1
7090	B3KUA2
7090	F5H7D6
7090	H0YL70
7090	Q04726
7090	Q6PRX3
7091	Q04727
40298	Q9VPB4
40299	Q8IPU3
40299	Q9I7P8
40299	Q9VPB3
7098	O15455
7099	O00206
6490	P40967
399195	A0A1L8FTD9
399195	Q9I8A3
174240	G5EBR0
174240	H2KYA2
174240	Q27GT8
174240	Q8I7K9
174240	Q9Y050
174240	U4PC65
174240	U4PCI9
174240	U4PCJ3
174240	U4PFD5
174240	U4PFE1
174240	U4PMY5
174240	U4PMZ1
174240	U4PS83
174240	U4PS88
178542	O16997
174243	Q09214
174244	Q09437
174247	Q09218
818959	A0A178W3M3
818959	O24603
818958	A0A178VVY6
818958	A0A1P8B252
818958	O22870
8106	Q86U42
8100	A0A140VJL7
8100	B3KX42
8100	Q13099
76551	D3YZP9
834517	A0A178ULB4
834517	A0A1P8BES3
834517	O48573
818952	A0A178VRC4
818952	Q42328
819316	A0A1P8AYP4
819316	A0A1P8AYS2
819316	A0A1P8AYU8
819316	A2RVR7
819316	F4IK58
15469	A0A140LJ70
15469	Q3UIG8
15469	Q80WV6
15469	Q9CX58
15469	Q9JIF0
15468	Q3UID4
15468	Q3UKX1
2540878	O43063
831657	Q9FKN7
821388	A0A178VEU5
821388	Q9LII2
831654	A0A1P8BHB5
831654	Q9FKP1
15461	Q61411
15460	Q61645
15463	A0A087WNV1
15463	A0A087WSR7
15463	Q8K2K6
6953	D1MPS5
6953	Q12799
6954	A0A140VK95
6954	B7ZAT8
6954	Q8WWU5
15467	Q9Z2R9
123169	Q8WVC0
171140	P11730
234796	Q8R124
830609	A0A1P8BE60
830609	Q6XAT2
226255	Q6A051
834028	Q9FNE8
226251	E9Q030
226251	E9Q9C0
226251	E9Q9C1
226251	E9Q9C7
226251	E9Q9D1
226251	E9QK41
226251	Q3UP03
226251	Q8K4G5
217337	Q8BMA6
219790	Q8IZC4
834020	Q9FL10
834026	A0A1P8BE65
834026	Q38920
242509	Q2TBA4
242509	Q8BMQ3
834024	A0A178UC63
834024	Q8LFH5
835379	Q8LDQ4
379834	Q7ZY03
831319	A0A178UGT9
831319	A0A1P8BDK6
831319	Q9LYJ3
835373	A0A178U8T4
835373	Q9LVV6
434130	D3YZV8
835375	Q9LVV5
822200	Q9ZQY6
822202	Q84JG6
822203	A0A1I9LR27
822203	F4JBC9
822203	Q9LU86
822206	A0A1I9LP71
822206	A8MRZ2
822206	F4JBD3
822206	Q8VXZ1
822207	A0A1I9LSX6
822207	Q8H1F2
822208	Q93V68
822208	Q9LU80
822209	Q3EB02
375248	A6QL64
833790	A0A1P8BF88
833790	A0A1P8BF92
833790	Q9LS10
833791	A0A178UQ02
833791	Q9LS09
833794	Q1ECF9
833794	Q58CM8
833797	Q9FF39
266727	Q8NFP4
266729	Q8CJH2
57020	B3KT69
57020	E7EWW0
57020	F5H7K1
57020	Q7Z3J2
326245	Q8IQQ4
819602	A0A178VI10
819602	A0A1I9LLU9
819602	Q9M841
819603	A0A178VBW0
819603	Q9M840
339345	P60321
241263	Q8C419
819609	Q93VK0
843704	A0A178W7E4
843704	Q9C9U2
69940	Q5PPR2
69940	Q6P1Y9
69940	Q8R3S6
834670	A0A1P8BGQ2
834670	A0A1P8BGQ6
834670	A0A1P8BGV8
834670	Q9FL33
174935	O62271
174933	O62272
843708	A0A178VZZ3
843708	A0A1P8AT39
843708	O23116
326240	M9PDI7
326240	M9PIQ9
326240	Q8IRW6
13709	A0A2I3BPX9
13709	Q3UQ47
13709	Q3V1H4
13709	Q60775
820546	A0A178V930
820546	F4JDC0
820546	P28147
285231	Q6X9E4
43246	Q9VB94
834686	A0A178UGP2
834686	Q9FHG2
43245	Q9VB95
43242	E1JIZ3
43242	Q9VB98
43243	Q8SYC5
43243	Q9VB97
43240	Q8IMQ8
43240	Q9VBA0
43241	Q8IMQ7
43241	Q9VB99
41399	A0A0B4KFR6
41399	A0A0B4KGU0
41399	Q9VGK7
3643674	Q59YV2
41657	Q9VFU7
94213	Q8BRU5
94213	Q99MJ9
94212	A6H659
94212	Q3U1F9
94217	A2API5
52276	Q8BHX3
42748	A0A0B4KHP8
42748	A0A0B4KHY5
42748	E1JIU3
42748	H0RNC3
42748	Q9VCP1
832688	Q3E937
2540769	O42965
8674000	E1JIL1
8674000	Q7KSI9
8674000	Q8INE9
312890	D4A5X7
60365	Q9CWZ3
817722	F4IRR2
834978	A0A1P8BF00
834978	A0A1P8BF02
834978	Q00917
834978	W8PUX3
53332	Q9Z2C4
41391	Q8T007
41391	Q9VGL7
25132	A0A0G2K318
25132	P70569
828568	A0A178UZW1
828568	A0A1P8B5J0
828568	Q9SB61
834972	Q9FH21
834975	A0A178UE49
834975	A0A1P8BCY7
834975	P34881
830269	A0A178USA1
830269	Q9LZB8
835083	A0A178UKR9
835083	Q9FGS7
835080	Q9FG96
838077	A0A178W2A6
838077	F4HXZ1
838070	A0A1P8AW97
838070	C0SUV5
838070	Q9C5X0
838072	Q9XI60
838073	Q9ZT50
838078	Q9SRX4
2874883	A0A1U8QPC7
2874883	Q5BD34
839305	A0A178WPT5
839305	B3H5S5
839305	F4HU77
839305	Q949M9
839307	O23053
140694	P21575
839301	A0A178WBT3
839301	Q9LPC5
839300	A0A1P8AWQ4
839300	Q9FE22
832534	A0A1P8BCE5
832534	A0A1P8BCF0
832534	A0A1P8BCF3
832534	F4KH75
832534	F4KH76
832534	F4KH77
832534	F4KH79
832534	Q9FLU1
832539	F4KH85
832539	F4KH86
832538	A0A178UAC4
832538	Q9FIR9
573376	Q6NYR4
215748	Q8BMA3
125988	A0A140TA84
125988	A0A140TA86
125988	Q5XKP0
498728	D4A612
819969	A0A1I9LQN5
819969	Q9S736
3644531	A0A1D8PF19
836692	Q9LSK9
817728	Q8RV83
836693	F4JXI3
836693	Q38827
842075	A0A178WNF8
842075	A0A1P8ASR5
842075	A0A2H1ZEE3
842075	A0A2H1ZEE5
842075	Q8LD26
842070	A0A178WJL4
842070	Q8LCG7
842072	A0A178W4Q1
842072	F4I3L1
842072	P50318
842078	Q9C7K0
819265	A0A178VZ83
819265	Q84JE7
42599	Q9VD47
46038	A8DYI6
46038	A8DYI7
46038	Q0E924
643853	Q6ZT21
42591	A4V383
42591	P91929
42590	Q9VD55
42593	Q9VD52
46035	A1Z850
46035	E1JH26
42595	A0A0B4LHF7
42595	Q9VD51
42594	H0RN71
42594	Q9V3B4
42596	A0A0B4KHV5
42596	B3DNL7
42596	E1JIT0
42596	O01367
821160	Q9M888
242705	P56931
242705	Q8BJ38
813598	Q8I2I8
821163	A0A178VK18
821163	Q9FWA3
821164	Q8LFN2
64288	A0A024RCL4
64288	B3KTA4
64288	Q96LW9
64288	Q96QL1
48373	Q9V574
64284	A0A024R4A4
64284	Q9H0T7
64283	Q8N1W1
64282	A0A024R6Q7
64282	Q8NDF8
7874	B7Z855
7874	B7ZAX6
7874	Q6U8A4
7874	Q93009
7871	B7Z6C7
7871	B7Z964
7871	Q14BN4
191508	O62505
191509	G5EEQ3
836699	A0A178UM62
836699	O49545
7879	A0A158RFU6
7879	P51149
191500	O45987
42627	Q9VD17
42626	Q86BN5
42626	Q86BN6
42626	Q8T8W6
42624	E1JIT1
42624	Q8IN06
42624	Q9VD20
42622	Q9VD22
42621	Q9VD23
42620	O62619
16866	G3X9G6
242702	A2ABU4
831136	Q84W43
831132	A0A1P8BC12
831132	A0A1P8BC21
831132	A0A1P8BC23
831132	A0A1P8BC29
831132	A0A1P8BC32
831132	F4K106
831132	F4K107
831132	F4K108
12159	P21275
12159	Q3ULR1
831130	A0A178URQ9
831130	Q9LXU9
851808	Q04925
12156	P21274
190457	Q9U1W5
12151	P25916
12151	Q2LC58
190455	E6N0W2
190455	Q9U1X7
851809	Q04930
838885	A0A178W6M5
838885	Q8L8X4
850799	P38013
850798	Q12259
564464	A4VCF7
826569,840300,838884	A0A178W7P8
826569,840300,838884	P34788
826569,840300,838884	Q5PNZ9
850793	Q08032
850792	Q12107
90019	A6NCR4
90019	Q8NBV8
850790	Q12452
850797	Q12090
179084	O76828
850795	P16658
850794	Q08045
80324	E5KMT5
80324	E5KMT6
80324	Q9Y606
10428	A0A0H5APX3
10428	A0A0H5AUJ9
10428	Q9UEE9
838886	O80543
838886	Q0WSC3
838431	A0A178WDC7
838431	Q9LPR4
9319	Q15645
9318	P61201
9318	Q59EL2
10422	A0A140VK64
10422	Q9BSL1
10423	A8K3L7
10423	B3KY94
10423	O14735
9315	Q16612
9314	O43474
10426	A0A087WU06
10426	B4DYP7
10426	Q96CW5
10427	B4DTM6
10427	O95487
9311	A0A090N7X8
9311	A0A090N8Q1
9311	A0A090N8Z6
9311	Q9UHC3
53635	A0A0C4DGR2
53635	M0QY25
53635	Q86YD1
54941	Q96EQ8
54940	A0A024R9U3
54940	Q9NX40
176301	Q03604
176307	P34531
42034	D8FT40
42034	P83949
54947	Q7L5N7
54946	D3DNA7
54946	Q96GZ6
54949	Q9NX18
54948	Q9NX20
176308	P34489
21750	D3YZ08
21750	E9QM06
21750	O35144
21752	A0JNY9
21752	O70372
829775	C0LGS2
829770	A0A178UYN8
829770	Q42064
829773	A0A178USB2
829773	A0A1P8B7X6
829773	O65508
56130	A0A096LNH7
56130	B4DSB6
56130	Q9Y5E3
80323	A0A024R2B9
80323	Q9H2F9
829779	A0A178UUR1
829779	Q42600
27054	Q3TIS3
27054	Q8CDS4
27054	Q9D662
26904	Q149T1
26905	Q3TML6
26905	Q9Z0N1
51765	Q9P289
26900	Q3TUR4
26900	Q62095
26903	A0A0N4SUJ2
26903	A0A0N4SUN3
26903	A0A0N4SV63
26903	A0A0N4SVX9
26903	A0A0N4SWH3
26903	E9PXU9
26903	E9Q423
26903	E9QL12
