Entry,Entry name,,Protein families,Cross-reference (Pfam),Cross-reference (PIRSF),Organism,Organism ID
O13690,YDYB_SCHPO,reviewed,,PF01369;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13717,YDZA_SCHPO,reviewed,,PF00293;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14155,YE72_SCHPO,reviewed,UPF0047 family,PF01894;,PIRSF004681;,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q92363,YEJL_SCHPO,reviewed,,PF08555;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14237,YEL4_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14088,YER5_SCHPO,reviewed,Aldo/keto reductase family,PF00248;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14290,YF14_SCHPO,reviewed,,PF05529;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13752,YF22_SCHPO,reviewed,,PF03798;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13897,YF36_SCHPO,reviewed,AB hydrolase 3 family,PF03959;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
A6X970,YF64_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94455,YFFE_SCHPO,reviewed,,PF13499;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O42845,YFH7_SCHPO,reviewed,,PF13445;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTE1,YFMD_SCHPO,reviewed,,PF01591;PF00300;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q1MTM9,YFN1_SCHPO,reviewed,,PF04082;PF00172;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94612,YFO5_SCHPO,reviewed,"Cyclin family, Cyclin L subfamily",PF00134;,PIRSF036580;,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UT50,YFR3_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q65ZA5,YFSA_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDW4,YFW7_SCHPO,reviewed,,PF16455;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UT21,YFY7_SCHPO,reviewed,"TRAFAC class OBG-HflX-like GTPase superfamily, OBG GTPase family",PF01926;PF16897;PF02824;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94695,YG1B_SCHPO,reviewed,TPT transporter family,PF03151;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P78763,YG1D_SCHPO,reviewed,Mitochondrial carrier (TC 2.A.29) family,PF00153;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O60162,YG23_SCHPO,reviewed,,PF02383;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y7L5,YGJ3_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O42953,YGM4_SCHPO,reviewed,,PF00505;PF10263;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94386,YGS9_SCHPO,reviewed,CAF1 family,PF04857;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O43021,YGV7_SCHPO,reviewed,OSBP family,PF01237;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13640,YGWH_SCHPO,reviewed,Glycosyltransferase 34 family,PF05637;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7X9,YH66_SCHPO,reviewed,Mitochondrial carrier (TC 2.A.29) family,PF00153;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O60117,YH73_SCHPO,reviewed,,PF13639;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O60120,YH76_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O60130,YH7G_SCHPO,reviewed,ASG1 family,PF04082;PF00172;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P6I9,YHDD_SCHPO,reviewed,,PF04082;PF00172;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDU1,YHEE_SCHPO,reviewed,UPF0494 family,PF06198;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94426,YHK6_SCHPO,reviewed,,PF00397;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9C0W5,YHLE_SCHPO,reviewed,,PF08592;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O43081,YHS6_SCHPO,reviewed,Major facilitator superfamily,PF07690;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HGM6,YHW5_SCHPO,reviewed,Anion exchanger (TC 2.A.31) family,PF00955;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9URZ2,YI09_SCHPO,reviewed,UPF0654 (con-6) family,PF10346;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7B4,YI13_SCHPO,reviewed,Short-chain dehydrogenases/reductases (SDR) family,PF00106;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P0CU01,YI49_SCHPO,reviewed,Short-chain dehydrogenases/reductases (SDR) family,PF00106;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74414,YJL1_SCHPO,reviewed,CoaE family,PF01121;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7J5,YJNA_SCHPO,reviewed,AAA ATPase family,PF00004;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UUA1,YJX1_SCHPO,reviewed,OSBP family,PF01237;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDY7,YK12_SCHPO,reviewed,,PF10384;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P0CAN9,YK1G_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9US12,YK66_SCHPO,reviewed,Peptidase M10B family,PF12044;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9US28,YKA1_SCHPO,reviewed,Flavoprotein pyridine nucleotide cytochrome reductase family,PF00667;PF00175;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UT59,YKJ7_SCHPO,reviewed,"NAD(P)-dependent epimerase/dehydratase family, Dihydroflavonol-4-reductase subfamily",PF01370;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDX3,YKN2_SCHPO,reviewed,AB hydrolase superfamily,PF07859;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HE01,YKP3_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P6L9,YKQ7_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTK6,YKR3_SCHPO,reviewed,TFP11/STIP family,PF01585;PF07842;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P0CS92,YKV6_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTI9,YKZ2_SCHPO,reviewed,UPF0591 family,PF08570;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HGP8,YM04_SCHPO,reviewed,UPF0494 family,PF06198;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
G2TRN7,YM06_SCHPO,reviewed,"Helicase family, RecQ subfamily",,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HGP7,YM08_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P22191,YMC1_SCHPO,reviewed,,PF00961;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
G2TRS5,YN5D_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94511,YN67_SCHPO,reviewed,Steroid 5-alpha reductase family,PF02544;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P799,YN84_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P789,YN8E_SCHPO,reviewed,,PF00806;PF00076;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13621,YNG5_SCHPO,reviewed,,PF04547;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13598,YNI8_SCHPO,reviewed,,PF00397;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDV3,YOE7_SCHPO,reviewed,Hid-1 family,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7D1,YOFI_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74310,YOG5_SCHPO,reviewed,"SIMIBI class G3E GTPase family, CobW subfamily",PF02492;PF07683;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14364,YOHB_SCHPO,reviewed,,PF01694;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94264,YORF_SCHPO,reviewed,,PF08783;PF13696;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74789,YOU5_SCHPO,reviewed,"PPP phosphatase family, PP-1 subfamily",PF00149;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y7Y6,YOY4_SCHPO,reviewed,ADRM1 family,PF04683;PF16550;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y7Z6,YP02_SCHPO,reviewed,,PF07808;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O59774,YPS1_SCHPO,reviewed,Peptidase A1 family,PF00026;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P17610,YPT3_SCHPO,reviewed,"Small GTPase superfamily, Rab family",PF00071;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDY0,YPT71_SCHPO,reviewed,"Small GTPase superfamily, Rab family",PF00071;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y7P8,YQ64_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74886,YQE2_SCHPO,reviewed,,PF01177;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTD1,YTH1_SCHPO,reviewed,CPSF4/YTH1 family,PF00642;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10312,YD59_SCHPO,reviewed,,PF08584;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q92361,YDHG_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P87142,YDMC_SCHPO,reviewed,Heat shock protein 70 family,PF00012;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13732,YDOC_SCHPO,reviewed,,PF04628;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13987,YEG5_SCHPO,reviewed,,PF12796;PF01833;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13996,YEI1_SCHPO,reviewed,Glycosyl hydrolase 13 family,PF00128;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q2EEM0,YEIC_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
C6Y4B0,YEIN_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14141,YEW3_SCHPO,reviewed,Maf family,PF02545;,PIRSF006305;,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14038,YEY5_SCHPO,reviewed,Cornichon family,PF03311;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14195,YF07_SCHPO,reviewed,Acetyltransferase family,PF13673;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q3HKA4,YF2F_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q6LA54,YF48_SCHPO,reviewed,,PF00400;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13929,YF69_SCHPO,reviewed,PDCD5 family,PF01984;,PIRSF015730;,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O42665,YF8B_SCHPO,reviewed,But2 family,PF09792;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O42843,YFH5_SCHPO,reviewed,,PF11779;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O42851,YFHE_SCHPO,reviewed,Trans-sulfuration enzymes family,PF01053;,PIRSF001434;,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94437,YFI3_SCHPO,reviewed,AB hydrolase superfamily,PF00561;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
C6Y4B9,YFMQ_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UT17,YFYB_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9US38,YFZ3_SCHPO,reviewed,AB hydrolase superfamily,PF07859;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94730,YG0I_SCHPO,reviewed,SNF7 family,PF03357;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74797,YGN3_SCHPO,reviewed,UPF0587 family,PF05907;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y7X7,YGRB_SCHPO,reviewed,,PF01465;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O43022,YGV8_SCHPO,reviewed,CSC1 (TC 1.A.17) family,PF14703;PF02714;PF13967;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P6J8,YHD2_SCHPO,reviewed,"Adenosine and AMP deaminases family, Adenine deaminase type 2 subfamily",PF00962;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P6J4,YHD6_SCHPO,reviewed,IUNH family,PF01156;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P3V3,YI47_SCHPO,reviewed,UPF0494 family,PF06198;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P0CU16,YI71_SCHPO,reviewed,UPF0742 family,PF09437;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTM1,YIV1_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTL0,YIVG_SCHPO,reviewed,MIP18 family,PF01883;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9US57,YIZ1_SCHPO,reviewed,,PF10306;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9USK3,YJ2D_SCHPO,reviewed,Multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family,PF01554;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9USK7,YJ2I_SCHPO,reviewed,PPC synthetase family,PF04127;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
U3H0A9,YJ61_SCHPO,reviewed,,PF09220;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74959,YJCD_SCHPO,reviewed,Short-chain dehydrogenases/reductases (SDR) family,PF00106;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9USL6,YJK5_SCHPO,reviewed,ThiD family,PF08543;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7K2,YJN3_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HDX7,YK1D_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
G2TRK5,YK35_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9US14,YK64_SCHPO,reviewed,Inositol phosphokinase (IPK) family,PF03770;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HGP4,YK82_SCHPO,reviewed,,PF17035;PF00439;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13886,YKB2_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTG3,YKEE_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
C6Y4A4,YKQP_SCHPO,reviewed,,PF14934;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9C105,YKT4_SCHPO,reviewed,"Glycosyl hydrolase 18 family, Chitinase class III subfamily",,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9C1X4,YKW3_SCHPO,reviewed,,PF13639;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7G0,YKY4_SCHPO,reviewed,NOC2 family,PF03715;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
G2TRN1,YL3D_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q8TFG3,YL55_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UTB0,YL88_SCHPO,reviewed,,PF01843;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
C6Y4B5,YM0C_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
P22190,YMC2_SCHPO,reviewed,,PF00961;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O59744,YN28_SCHPO,reviewed,,PF04082;PF00172;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9C1X2,YN53_SCHPO,reviewed,FAD-binding oxidoreductase/transferase type 4 family,PF02913;PF01565;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P791,YN8C_SCHPO,reviewed,Nudix hydrolase family,PF00293;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y807,YN92_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74363,YND2_SCHPO,reviewed,,PF01585;PF01424;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O13633,YNF5_SCHPO,reviewed,,PF00226;PF09320;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9C0V9,YNH1_SCHPO,reviewed,UPF0589 family,PF08432;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74361,YNU4_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74380,YNV5_SCHPO,reviewed,,PF13813;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9HFE6,YNW6_SCHPO,reviewed,,PF00076;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UUD8,YOD1_SCHPO,reviewed,Peptidase M24B family,PF01321;PF00557;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7D0,YOFJ_SCHPO,reviewed,Calreticulin family,PF00262;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
A6X982,YOGD_SCHPO,reviewed,,PF10469;,PIRSF027019;,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7P0,YOL4_SCHPO,reviewed,1-acyl-sn-glycerol-3-phosphate acyltransferase family,PF01553;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9P7M0,YOS3_SCHPO,reviewed,"Protein kinase superfamily, ADCK protein kinase family",PF03109;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9Y7Q1,YQ68_SCHPO,reviewed,ORAOV1 family,PF09811;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94583,YQ7B_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q9UUN3,YQ86_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74867,YQ9H_SCHPO,reviewed,,PF10508;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74463,YQC1_SCHPO,reviewed,,PF00642;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74470,YQC8_SCHPO,reviewed,Short-chain dehydrogenases/reductases (SDR) family,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74885,YQE1_SCHPO,reviewed,TfdA dioxygenase family,PF02668;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94400,YQF7_SCHPO,reviewed,,PF00628;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94403,YQFB_SCHPO,reviewed,,PF00076;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74978,YQL5_SCHPO,reviewed,,PF00076;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q09895,YAI8_SCHPO,reviewed,ERGIC family,PF07970;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10058,YAM3_SCHPO,reviewed,TDA3 family,PF01266;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10093,YAOE_SCHPO,reviewed,Oxoprolinase family,PF05378;PF01968;PF02538;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10167,YAUE_SCHPO,reviewed,,PF08520;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10186,YAWC_SCHPO,reviewed,,PF00010;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q09745,YB64_SCHPO,reviewed,,PF01408;PF08635;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O14324,YB79_SCHPO,reviewed,EMP24/GP25L family,PF01105;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O42925,YBD1_SCHPO,reviewed,,PF00856;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74758,YBE3_SCHPO,reviewed,,PF02627;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O59716,YBH8_SCHPO,reviewed,,PF06677;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O59719,YBHB_SCHPO,reviewed,,PF10214;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O74818,YBJ7_SCHPO,reviewed,Peptidase M14 family,PF00246;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10338,YBM4_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
O94470,YBRE_SCHPO,reviewed,,,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
Q10201,YBX7_SCHPO,reviewed,,PF00307;,,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812
